date,state,holiday
2013-04-02,Berlin,Ostern/Frühjahr
2013-04-03,Berlin,Ostern/Frühjahr
2013-04-04,Berlin,Ostern/Frühjahr
2013-04-05,Berlin,Ostern/Frühjahr
2013-04-06,Berlin,Ostern/Frühjahr
2013-05-10,Berlin,Himmelfahrt/Pfingsten
2013-05-21,Berlin,Himmelfahrt/Pfingsten
2013-06-19,Berlin,Sommer
2013-06-20,Berlin,Sommer
2013-06-21,Berlin,Sommer
2013-06-22,Berlin,Sommer
2013-06-23,Berlin,Sommer
2013-06-24,Berlin,Sommer
2013-06-25,Berlin,Sommer
2013-06-26,Berlin,Sommer
2013-06-27,Berlin,Sommer
2013-06-28,Berlin,Sommer
2013-06-29,Berlin,Sommer
2013-06-30,Berlin,Sommer
2013-07-01,Berlin,Sommer
2013-07-02,Berlin,Sommer
2013-07-03,Berlin,Sommer
2013-07-04,Berlin,Sommer
2013-07-05,Berlin,Sommer
2013-07-06,Berlin,Sommer
2013-07-07,Berlin,Sommer
2013-07-08,Berlin,Sommer
2013-07-09,Berlin,Sommer
2013-07-10,Berlin,Sommer
2013-07-11,Berlin,Sommer
2013-07-12,Berlin,Sommer
2013-07-13,Berlin,Sommer
2013-07-14,Berlin,Sommer
2013-07-15,Berlin,Sommer
2013-07-16,Berlin,Sommer
2013-07-17,Berlin,Sommer
2013-07-18,Berlin,Sommer
2013-07-19,Berlin,Sommer
2013-07-20,Berlin,Sommer
2013-07-21,Berlin,Sommer
2013-07-22,Berlin,Sommer
2013-07-23,Berlin,Sommer
2013-07-24,Berlin,Sommer
2013-07-25,Berlin,Sommer
2013-07-26,Berlin,Sommer
2013-07-27,Berlin,Sommer
2013-07-28,Berlin,Sommer
2013-07-29,Berlin,Sommer
2013-07-30,Berlin,Sommer
2013-07-31,Berlin,Sommer
2013-08-01,Berlin,Sommer
2013-08-02,Berlin,Sommer
2012-10-01,Brandenburg,Herbst
2012-10-02,Brandenburg,Herbst
2012-10-03,Brandenburg,Herbst
2012-10-04,Brandenburg,Herbst
2012-10-05,Brandenburg,Herbst
2012-10-06,Brandenburg,Herbst
2012-10-07,Brandenburg,Herbst
2012-10-08,Brandenburg,Herbst
2012-10-09,Brandenburg,Herbst
2012-10-10,Brandenburg,Herbst
2012-10-11,Brandenburg,Herbst
2012-10-12,Brandenburg,Herbst
2012-10-13,Brandenburg,Herbst
2012-12-24,Brandenburg,Weihnachten
2012-12-25,Brandenburg,Weihnachten
2012-12-26,Brandenburg,Weihnachten
2012-12-27,Brandenburg,Weihnachten
2012-12-28,Brandenburg,Weihnachten
2012-12-29,Brandenburg,Weihnachten
2012-12-30,Brandenburg,Weihnachten
2012-12-31,Brandenburg,Weihnachten
2013-01-01,Brandenburg,Weihnachten
2013-01-02,Brandenburg,Weihnachten
2013-01-03,Brandenburg,Weihnachten
2013-01-04,Brandenburg,Weihnachten
2013-02-04,Brandenburg,Winter
2013-02-05,Brandenburg,Winter
2013-02-06,Brandenburg,Winter
2013-02-07,Brandenburg,Winter
2013-02-08,Brandenburg,Winter
2013-02-09,Brandenburg,Winter
2013-03-27,Brandenburg,Ostern/Frühjahr
2013-03-28,Brandenburg,Ostern/Frühjahr
2013-03-29,Brandenburg,Ostern/Frühjahr
2013-03-30,Brandenburg,Ostern/Frühjahr
2013-03-31,Brandenburg,Ostern/Frühjahr
2013-04-01,Brandenburg,Ostern/Frühjahr
2013-04-02,Brandenburg,Ostern/Frühjahr
2013-04-03,Brandenburg,Ostern/Frühjahr
2013-04-04,Brandenburg,Ostern/Frühjahr
2013-04-05,Brandenburg,Ostern/Frühjahr
2013-04-06,Brandenburg,Ostern/Frühjahr
2013-05-10,Brandenburg,Himmelfahrt/Pfingsten
2013-06-20,Brandenburg,Sommer
2013-06-21,Brandenburg,Sommer
2013-06-22,Brandenburg,Sommer
2013-06-23,Brandenburg,Sommer
2013-06-24,Brandenburg,Sommer
2013-06-25,Brandenburg,Sommer
2013-06-26,Brandenburg,Sommer
2013-06-27,Brandenburg,Sommer
2013-06-28,Brandenburg,Sommer
2013-06-29,Brandenburg,Sommer
2013-06-30,Brandenburg,Sommer
2013-07-01,Brandenburg,Sommer
2013-07-02,Brandenburg,Sommer
2013-07-03,Brandenburg,Sommer
2013-07-04,Brandenburg,Sommer
2013-07-05,Brandenburg,Sommer
2013-07-06,Brandenburg,Sommer
2013-07-07,Brandenburg,Sommer
2013-07-08,Brandenburg,Sommer
2013-07-09,Brandenburg,Sommer
2013-07-10,Brandenburg,Sommer
2013-07-11,Brandenburg,Sommer
2013-07-12,Brandenburg,Sommer
2013-07-13,Brandenburg,Sommer
2013-07-14,Brandenburg,Sommer
2013-07-15,Brandenburg,Sommer
2013-07-16,Brandenburg,Sommer
2013-07-17,Brandenburg,Sommer
2013-07-18,Brandenburg,Sommer
2013-07-19,Brandenburg,Sommer
2013-07-20,Brandenburg,Sommer
2013-07-21,Brandenburg,Sommer
2013-07-22,Brandenburg,Sommer
2013-07-23,Brandenburg,Sommer
2013-07-24,Brandenburg,Sommer
2013-07-25,Brandenburg,Sommer
2013-07-26,Brandenburg,Sommer
2013-07-27,Brandenburg,Sommer
2013-07-28,Brandenburg,Sommer
2013-07-29,Brandenburg,Sommer
2013-07-30,Brandenburg,Sommer
2013-07-31,Brandenburg,Sommer
2013-08-01,Brandenburg,Sommer
2013-08-02,Brandenburg,Sommer
2012-10-22,Bremen,Herbst
2012-10-23,Bremen,Herbst
2012-10-24,Bremen,Herbst
2012-10-25,Bremen,Herbst
2012-10-26,Bremen,Herbst
2012-10-27,Bremen,Herbst
2012-10-28,Bremen,Herbst
2012-10-29,Bremen,Herbst
2012-10-30,Bremen,Herbst
2012-10-31,Bremen,Herbst
2012-11-01,Bremen,Herbst
2012-11-02,Bremen,Herbst
2012-11-03,Bremen,Herbst
2012-12-24,Bremen,Weihnachten
2012-12-25,Bremen,Weihnachten
2012-12-26,Bremen,Weihnachten
2012-12-27,Bremen,Weihnachten
2012-12-28,Bremen,Weihnachten
2012-12-29,Bremen,Weihnachten
2012-12-30,Bremen,Weihnachten
2012-12-31,Bremen,Weihnachten
2013-01-01,Bremen,Weihnachten
2013-01-02,Bremen,Weihnachten
2013-01-03,Bremen,Weihnachten
2013-01-04,Bremen,Weihnachten
2013-01-05,Bremen,Weihnachten
2013-01-31,Bremen,Winter
2013-02-01,Bremen,Winter
2013-03-16,Bremen,Ostern/Frühjahr
2013-03-17,Bremen,Ostern/Frühjahr
2013-03-18,Bremen,Ostern/Frühjahr
2013-03-19,Bremen,Ostern/Frühjahr
2013-03-20,Bremen,Ostern/Frühjahr
2013-03-21,Bremen,Ostern/Frühjahr
2013-03-22,Bremen,Ostern/Frühjahr
2013-03-23,Bremen,Ostern/Frühjahr
2013-03-24,Bremen,Ostern/Frühjahr
2013-03-25,Bremen,Ostern/Frühjahr
2013-03-26,Bremen,Ostern/Frühjahr
2013-03-27,Bremen,Ostern/Frühjahr
2013-03-28,Bremen,Ostern/Frühjahr
2013-03-29,Bremen,Ostern/Frühjahr
2013-03-30,Bremen,Ostern/Frühjahr
2013-03-31,Bremen,Ostern/Frühjahr
2013-04-01,Bremen,Ostern/Frühjahr
2013-04-02,Bremen,Ostern/Frühjahr
2013-05-21,Bremen,Himmelfahrt/Pfingsten
2013-06-27,Bremen,Sommer
2013-06-28,Bremen,Sommer
2013-06-29,Bremen,Sommer
2013-06-30,Bremen,Sommer
2013-07-01,Bremen,Sommer
2013-07-02,Bremen,Sommer
2013-07-03,Bremen,Sommer
2013-07-04,Bremen,Sommer
2013-07-05,Bremen,Sommer
2013-07-06,Bremen,Sommer
2013-07-07,Bremen,Sommer
2013-07-08,Bremen,Sommer
2013-07-09,Bremen,Sommer
2013-07-10,Bremen,Sommer
2013-07-11,Bremen,Sommer
2013-07-12,Bremen,Sommer
2013-07-13,Bremen,Sommer
2013-07-14,Bremen,Sommer
2013-07-15,Bremen,Sommer
2013-07-16,Bremen,Sommer
2013-07-17,Bremen,Sommer
2013-07-18,Bremen,Sommer
2013-07-19,Bremen,Sommer
2013-07-20,Bremen,Sommer
2013-07-21,Bremen,Sommer
2013-07-22,Bremen,Sommer
2013-07-23,Bremen,Sommer
2013-07-24,Bremen,Sommer
2013-07-25,Bremen,Sommer
2013-07-26,Bremen,Sommer
2013-07-27,Bremen,Sommer
2013-07-28,Bremen,Sommer
2013-07-29,Bremen,Sommer
2013-07-30,Bremen,Sommer
2013-07-31,Bremen,Sommer
2013-08-01,Bremen,Sommer
2013-08-02,Bremen,Sommer
2013-08-03,Bremen,Sommer
2013-08-04,Bremen,Sommer
2013-08-05,Bremen,Sommer
2013-08-06,Bremen,Sommer
2013-08-07,Bremen,Sommer
2012-10-01,Hamburg,Herbst
2012-10-02,Hamburg,Herbst
2012-10-03,Hamburg,Herbst
2012-10-04,Hamburg,Herbst
2012-10-05,Hamburg,Herbst
2012-10-06,Hamburg,Herbst
2012-10-07,Hamburg,Herbst
2012-10-08,Hamburg,Herbst
2012-10-09,Hamburg,Herbst
2012-10-10,Hamburg,Herbst
2012-10-11,Hamburg,Herbst
2012-10-12,Hamburg,Herbst
2012-12-21,Hamburg,Weihnachten
2012-12-22,Hamburg,Weihnachten
2012-12-23,Hamburg,Weihnachten
2012-12-24,Hamburg,Weihnachten
2012-12-25,Hamburg,Weihnachten
2012-12-26,Hamburg,Weihnachten
2012-12-27,Hamburg,Weihnachten
2012-12-28,Hamburg,Weihnachten
2012-12-29,Hamburg,Weihnachten
2012-12-30,Hamburg,Weihnachten
2012-12-31,Hamburg,Weihnachten
2013-01-01,Hamburg,Weihnachten
2013-01-02,Hamburg,Weihnachten
2013-01-03,Hamburg,Weihnachten
2013-01-04,Hamburg,Weihnachten
2013-02-01,Hamburg,Winter
2013-03-04,Hamburg,Ostern/Frühjahr
2013-03-05,Hamburg,Ostern/Frühjahr
2013-03-06,Hamburg,Ostern/Frühjahr
2013-03-07,Hamburg,Ostern/Frühjahr
2013-03-08,Hamburg,Ostern/Frühjahr
2013-03-09,Hamburg,Ostern/Frühjahr
2013-03-10,Hamburg,Ostern/Frühjahr
2013-03-11,Hamburg,Ostern/Frühjahr
2013-03-12,Hamburg,Ostern/Frühjahr
2013-03-13,Hamburg,Ostern/Frühjahr
2013-03-14,Hamburg,Ostern/Frühjahr
2013-03-15,Hamburg,Ostern/Frühjahr
2013-05-02,Hamburg,Himmelfahrt/Pfingsten
2013-05-03,Hamburg,Himmelfahrt/Pfingsten
2013-05-04,Hamburg,Himmelfahrt/Pfingsten
2013-05-05,Hamburg,Himmelfahrt/Pfingsten
2013-05-06,Hamburg,Himmelfahrt/Pfingsten
2013-05-07,Hamburg,Himmelfahrt/Pfingsten
2013-05-08,Hamburg,Himmelfahrt/Pfingsten
2013-05-09,Hamburg,Himmelfahrt/Pfingsten
2013-05-10,Hamburg,Himmelfahrt/Pfingsten
2013-06-20,Hamburg,Sommer
2013-06-21,Hamburg,Sommer
2013-06-22,Hamburg,Sommer
2013-06-23,Hamburg,Sommer
2013-06-24,Hamburg,Sommer
2013-06-25,Hamburg,Sommer
2013-06-26,Hamburg,Sommer
2013-06-27,Hamburg,Sommer
2013-06-28,Hamburg,Sommer
2013-06-29,Hamburg,Sommer
2013-06-30,Hamburg,Sommer
2013-07-01,Hamburg,Sommer
2013-07-02,Hamburg,Sommer
2013-07-03,Hamburg,Sommer
2013-07-04,Hamburg,Sommer
2013-07-05,Hamburg,Sommer
2013-07-06,Hamburg,Sommer
2013-07-07,Hamburg,Sommer
2013-07-08,Hamburg,Sommer
2013-07-09,Hamburg,Sommer
2013-07-10,Hamburg,Sommer
2013-07-11,Hamburg,Sommer
2013-07-12,Hamburg,Sommer
2013-07-13,Hamburg,Sommer
2013-07-14,Hamburg,Sommer
2013-07-15,Hamburg,Sommer
2013-07-16,Hamburg,Sommer
2013-07-17,Hamburg,Sommer
2013-07-18,Hamburg,Sommer
2013-07-19,Hamburg,Sommer
2013-07-20,Hamburg,Sommer
2013-07-21,Hamburg,Sommer
2013-07-22,Hamburg,Sommer
2013-07-23,Hamburg,Sommer
2013-07-24,Hamburg,Sommer
2013-07-25,Hamburg,Sommer
2013-07-26,Hamburg,Sommer
2013-07-27,Hamburg,Sommer
2013-07-28,Hamburg,Sommer
2013-07-29,Hamburg,Sommer
2013-07-30,Hamburg,Sommer
2013-07-31,Hamburg,Sommer
2012-10-15,Hessen,Herbst
2012-10-16,Hessen,Herbst
2012-10-17,Hessen,Herbst
2012-10-18,Hessen,Herbst
2012-10-19,Hessen,Herbst
2012-10-20,Hessen,Herbst
2012-10-21,Hessen,Herbst
2012-10-22,Hessen,Herbst
2012-10-23,Hessen,Herbst
2012-10-24,Hessen,Herbst
2012-10-25,Hessen,Herbst
2012-10-26,Hessen,Herbst
2012-10-27,Hessen,Herbst
2012-12-24,Hessen,Weihnachten
2012-12-25,Hessen,Weihnachten
2012-12-26,Hessen,Weihnachten
2012-12-27,Hessen,Weihnachten
2012-12-28,Hessen,Weihnachten
2012-12-29,Hessen,Weihnachten
2012-12-30,Hessen,Weihnachten
2012-12-31,Hessen,Weihnachten
2013-01-01,Hessen,Weihnachten
2013-01-02,Hessen,Weihnachten
2013-01-03,Hessen,Weihnachten
2013-01-04,Hessen,Weihnachten
2013-01-05,Hessen,Weihnachten
2013-01-06,Hessen,Weihnachten
2013-01-07,Hessen,Weihnachten
2013-01-08,Hessen,Weihnachten
2013-01-09,Hessen,Weihnachten
2013-01-10,Hessen,Weihnachten
2013-01-11,Hessen,Weihnachten
2013-01-12,Hessen,Weihnachten
2013-03-25,Hessen,Ostern/Frühjahr
2013-03-26,Hessen,Ostern/Frühjahr
2013-03-27,Hessen,Ostern/Frühjahr
2013-03-28,Hessen,Ostern/Frühjahr
2013-03-29,Hessen,Ostern/Frühjahr
2013-03-30,Hessen,Ostern/Frühjahr
2013-03-31,Hessen,Ostern/Frühjahr
2013-04-01,Hessen,Ostern/Frühjahr
2013-04-02,Hessen,Ostern/Frühjahr
2013-04-03,Hessen,Ostern/Frühjahr
2013-04-04,Hessen,Ostern/Frühjahr
2013-04-05,Hessen,Ostern/Frühjahr
2013-04-06,Hessen,Ostern/Frühjahr
2013-07-08,Hessen,Sommer
2013-07-09,Hessen,Sommer
2013-07-10,Hessen,Sommer
2013-07-11,Hessen,Sommer
2013-07-12,Hessen,Sommer
2013-07-13,Hessen,Sommer
2013-07-14,Hessen,Sommer
2013-07-15,Hessen,Sommer
2013-07-16,Hessen,Sommer
2013-07-17,Hessen,Sommer
2013-07-18,Hessen,Sommer
2013-07-19,Hessen,Sommer
2013-07-20,Hessen,Sommer
2013-07-21,Hessen,Sommer
2013-07-22,Hessen,Sommer
2013-07-23,Hessen,Sommer
2013-07-24,Hessen,Sommer
2013-07-25,Hessen,Sommer
2013-07-26,Hessen,Sommer
2013-07-27,Hessen,Sommer
2013-07-28,Hessen,Sommer
2013-07-29,Hessen,Sommer
2013-07-30,Hessen,Sommer
2013-07-31,Hessen,Sommer
2013-08-01,Hessen,Sommer
2013-08-02,Hessen,Sommer
2013-08-03,Hessen,Sommer
2013-08-04,Hessen,Sommer
2013-08-05,Hessen,Sommer
2013-08-06,Hessen,Sommer
2013-08-07,Hessen,Sommer
2013-08-08,Hessen,Sommer
2013-08-09,Hessen,Sommer
2013-08-10,Hessen,Sommer
2013-08-11,Hessen,Sommer
2013-08-12,Hessen,Sommer
2013-08-13,Hessen,Sommer
2013-08-14,Hessen,Sommer
2013-08-15,Hessen,Sommer
2013-08-16,Hessen,Sommer
2012-10-01,Mecklenburg-Vorpommern,Herbst
2012-10-02,Mecklenburg-Vorpommern,Herbst
2012-10-03,Mecklenburg-Vorpommern,Herbst
2012-10-04,Mecklenburg-Vorpommern,Herbst
2012-10-05,Mecklenburg-Vorpommern,Herbst
2012-12-21,Mecklenburg-Vorpommern,Weihnachten
2012-12-22,Mecklenburg-Vorpommern,Weihnachten
2012-12-23,Mecklenburg-Vorpommern,Weihnachten
2012-12-24,Mecklenburg-Vorpommern,Weihnachten
2012-12-25,Mecklenburg-Vorpommern,Weihnachten
2012-12-26,Mecklenburg-Vorpommern,Weihnachten
2012-12-27,Mecklenburg-Vorpommern,Weihnachten
2012-12-28,Mecklenburg-Vorpommern,Weihnachten
2012-12-29,Mecklenburg-Vorpommern,Weihnachten
2012-12-30,Mecklenburg-Vorpommern,Weihnachten
2012-12-31,Mecklenburg-Vorpommern,Weihnachten
2013-01-01,Mecklenburg-Vorpommern,Weihnachten
2013-01-02,Mecklenburg-Vorpommern,Weihnachten
2013-01-03,Mecklenburg-Vorpommern,Weihnachten
2013-01-04,Mecklenburg-Vorpommern,Weihnachten
2013-02-04,Mecklenburg-Vorpommern,Winter
2013-02-05,Mecklenburg-Vorpommern,Winter
2013-02-06,Mecklenburg-Vorpommern,Winter
2013-02-07,Mecklenburg-Vorpommern,Winter
2013-02-08,Mecklenburg-Vorpommern,Winter
2013-02-09,Mecklenburg-Vorpommern,Winter
2013-02-10,Mecklenburg-Vorpommern,Winter
2013-02-11,Mecklenburg-Vorpommern,Winter
2013-02-12,Mecklenburg-Vorpommern,Winter
2013-02-13,Mecklenburg-Vorpommern,Winter
2013-02-14,Mecklenburg-Vorpommern,Winter
2013-02-15,Mecklenburg-Vorpommern,Winter
2013-03-25,Mecklenburg-Vorpommern,Ostern/Frühjahr
2013-03-26,Mecklenburg-Vorpommern,Ostern/Frühjahr
2013-03-27,Mecklenburg-Vorpommern,Ostern/Frühjahr
2013-03-28,Mecklenburg-Vorpommern,Ostern/Frühjahr
2013-03-29,Mecklenburg-Vorpommern,Ostern/Frühjahr
2013-03-30,Mecklenburg-Vorpommern,Ostern/Frühjahr
2013-03-31,Mecklenburg-Vorpommern,Ostern/Frühjahr
2013-04-01,Mecklenburg-Vorpommern,Ostern/Frühjahr
2013-04-02,Mecklenburg-Vorpommern,Ostern/Frühjahr
2013-04-03,Mecklenburg-Vorpommern,Ostern/Frühjahr
2013-05-17,Mecklenburg-Vorpommern,Himmelfahrt/Pfingsten
2013-05-18,Mecklenburg-Vorpommern,Himmelfahrt/Pfingsten
2013-05-19,Mecklenburg-Vorpommern,Himmelfahrt/Pfingsten
2013-05-20,Mecklenburg-Vorpommern,Himmelfahrt/Pfingsten
2013-05-21,Mecklenburg-Vorpommern,Himmelfahrt/Pfingsten
2013-06-22,Mecklenburg-Vorpommern,Sommer
2013-06-23,Mecklenburg-Vorpommern,Sommer
2013-06-24,Mecklenburg-Vorpommern,Sommer
2013-06-25,Mecklenburg-Vorpommern,Sommer
2013-06-26,Mecklenburg-Vorpommern,Sommer
2013-06-27,Mecklenburg-Vorpommern,Sommer
2013-06-28,Mecklenburg-Vorpommern,Sommer
2013-06-29,Mecklenburg-Vorpommern,Sommer
2013-06-30,Mecklenburg-Vorpommern,Sommer
2013-07-01,Mecklenburg-Vorpommern,Sommer
2013-07-02,Mecklenburg-Vorpommern,Sommer
2013-07-03,Mecklenburg-Vorpommern,Sommer
2013-07-04,Mecklenburg-Vorpommern,Sommer
2013-07-05,Mecklenburg-Vorpommern,Sommer
2013-07-06,Mecklenburg-Vorpommern,Sommer
2013-07-07,Mecklenburg-Vorpommern,Sommer
2013-07-08,Mecklenburg-Vorpommern,Sommer
2013-07-09,Mecklenburg-Vorpommern,Sommer
2013-07-10,Mecklenburg-Vorpommern,Sommer
2013-07-11,Mecklenburg-Vorpommern,Sommer
2013-07-12,Mecklenburg-Vorpommern,Sommer
2013-07-13,Mecklenburg-Vorpommern,Sommer
2013-07-14,Mecklenburg-Vorpommern,Sommer
2013-07-15,Mecklenburg-Vorpommern,Sommer
2013-07-16,Mecklenburg-Vorpommern,Sommer
2013-07-17,Mecklenburg-Vorpommern,Sommer
2013-07-18,Mecklenburg-Vorpommern,Sommer
2013-07-19,Mecklenburg-Vorpommern,Sommer
2013-07-20,Mecklenburg-Vorpommern,Sommer
2013-07-21,Mecklenburg-Vorpommern,Sommer
2013-07-22,Mecklenburg-Vorpommern,Sommer
2013-07-23,Mecklenburg-Vorpommern,Sommer
2013-07-24,Mecklenburg-Vorpommern,Sommer
2013-07-25,Mecklenburg-Vorpommern,Sommer
2013-07-26,Mecklenburg-Vorpommern,Sommer
2013-07-27,Mecklenburg-Vorpommern,Sommer
2013-07-28,Mecklenburg-Vorpommern,Sommer
2013-07-29,Mecklenburg-Vorpommern,Sommer
2013-07-30,Mecklenburg-Vorpommern,Sommer
2013-07-31,Mecklenburg-Vorpommern,Sommer
2013-08-01,Mecklenburg-Vorpommern,Sommer
2013-08-02,Mecklenburg-Vorpommern,Sommer
2013-08-03,Mecklenburg-Vorpommern,Sommer
2012-10-22,Niedersachsen,Herbst
2012-10-23,Niedersachsen,Herbst
2012-10-24,Niedersachsen,Herbst
2012-10-25,Niedersachsen,Herbst
2012-10-26,Niedersachsen,Herbst
2012-10-27,Niedersachsen,Herbst
2012-10-28,Niedersachsen,Herbst
2012-10-29,Niedersachsen,Herbst
2012-10-30,Niedersachsen,Herbst
2012-10-31,Niedersachsen,Herbst
2012-11-01,Niedersachsen,Herbst
2012-11-02,Niedersachsen,Herbst
2012-11-03,Niedersachsen,Herbst
2012-12-24,Niedersachsen,Weihnachten
2012-12-25,Niedersachsen,Weihnachten
2012-12-26,Niedersachsen,Weihnachten
2012-12-27,Niedersachsen,Weihnachten
2012-12-28,Niedersachsen,Weihnachten
2012-12-29,Niedersachsen,Weihnachten
2012-12-30,Niedersachsen,Weihnachten
2012-12-31,Niedersachsen,Weihnachten
2013-01-01,Niedersachsen,Weihnachten
2013-01-02,Niedersachsen,Weihnachten
2013-01-03,Niedersachsen,Weihnachten
2013-01-04,Niedersachsen,Weihnachten
2013-01-05,Niedersachsen,Weihnachten
2013-01-31,Niedersachsen,Winter
2013-02-01,Niedersachsen,Winter
2013-03-16,Niedersachsen,Ostern/Frühjahr
2013-03-17,Niedersachsen,Ostern/Frühjahr
