date,state,holiday
2023-02-24,Bayern,Ostern/Frühjahr
2023-04-03,Bayern,Ostern/Frühjahr
2023-04-04,Bayern,Ostern/Frühjahr
2023-04-05,Bayern,Ostern/Frühjahr
2023-04-06,Bayern,Ostern/Frühjahr
2023-04-07,Bayern,Ostern/Frühjahr
2023-04-08,Bayern,Ostern/Frühjahr
2023-04-09,Bayern,Ostern/Frühjahr
2023-04-10,Bayern,Ostern/Frühjahr
2023-04-11,Bayern,Ostern/Frühjahr
2023-04-12,Bayern,Ostern/Frühjahr
2023-04-13,Bayern,Ostern/Frühjahr
2023-04-14,Bayern,Ostern/Frühjahr
2023-04-15,Bayern,Ostern/Frühjahr
2023-05-30,Bayern,Himmelfahrt/Pfingsten
2023-05-31,Bayern,Himmelfahrt/Pfingsten
2023-06-01,Bayern,Himmelfahrt/Pfingsten
2023-06-02,Bayern,Himmelfahrt/Pfingsten
2023-06-03,Bayern,Himmelfahrt/Pfingsten
2023-06-04,Bayern,Himmelfahrt/Pfingsten
2023-06-05,Bayern,Himmelfahrt/Pfingsten
2023-06-06,Bayern,Himmelfahrt/Pfingsten
2023-06-07,Bayern,Himmelfahrt/Pfingsten
2023-06-08,Bayern,Himmelfahrt/Pfingsten
2023-06-09,Bayern,Himmelfahrt/Pfingsten
2022-10-24,Berlin,Herbst
2022-10-25,Berlin,Herbst
2022-10-26,Berlin,Herbst
2022-10-27,Berlin,Herbst
2022-10-28,Berlin,Herbst
2022-10-29,Berlin,Herbst
2022-10-30,Berlin,Herbst
2022-10-31,Berlin,Herbst
2022-11-01,Berlin,Herbst
2022-11-02,Berlin,Herbst
2022-11-03,Berlin,Herbst
2022-11-04,Berlin,Herbst
2022-11-05,Berlin,Herbst
2022-12-22,Berlin,Weihnachten
2022-12-23,Berlin,Weihnachten
2022-12-24,Berlin,Weihnachten
2022-12-25,Berlin,Weihnachten
2022-12-26,Berlin,Weihnachten
2022-12-27,Berlin,Weihnachten
2022-12-28,Berlin,Weihnachten
2022-12-29,Berlin,Weihnachten
2022-12-30,Berlin,Weihnachten
2022-12-31,Berlin,Weihnachten
2023-01-01,Berlin,Weihnachten
2023-01-02,Berlin,Weihnachten
2023-01-30,Berlin,Winter
2023-01-31,Berlin,Winter
2023-02-01,Berlin,Winter
2023-02-02,Berlin,Winter
2023-02-03,Berlin,Winter
2023-02-04,Berlin,Winter
2023-04-03,Berlin,Ostern/Frühjahr
2023-04-04,Berlin,Ostern/Frühjahr
2023-04-05,Berlin,Ostern/Frühjahr
2023-04-06,Berlin,Ostern/Frühjahr
2023-04-07,Berlin,Ostern/Frühjahr
2023-04-08,Berlin,Ostern/Frühjahr
2023-04-09,Berlin,Ostern/Frühjahr
2023-04-10,Berlin,Ostern/Frühjahr
2023-04-11,Berlin,Ostern/Frühjahr
2023-04-12,Berlin,Ostern/Frühjahr
2023-04-13,Berlin,Ostern/Frühjahr
2023-04-14,Berlin,Ostern/Frühjahr
2023-05-19,Berlin,Himmelfahrt/Pfingsten
2023-05-30,Berlin,Himmelfahrt/Pfingsten
2022-12-22,Brandenburg,Weihnachten
2022-12-23,Brandenburg,Weihnachten
2022-12-24,Brandenburg,Weihnachten
2022-12-25,Brandenburg,Weihnachten
2022-12-26,Brandenburg,Weihnachten
2022-12-27,Brandenburg,Weihnachten
2022-12-28,Brandenburg,Weihnachten
2022-12-29,Brandenburg,Weihnachten
2022-12-30,Brandenburg,Weihnachten
2022-12-31,Brandenburg,Weihnachten
2023-01-01,Brandenburg,Weihnachten
2023-01-02,Brandenburg,Weihnachten
2023-01-03,Brandenburg,Weihnachten
2022-10-24,Brandenburg,Herbst
2022-10-25,Brandenburg,Herbst
2022-10-26,Brandenburg,Herbst
2022-10-27,Brandenburg,Herbst
2022-10-28,Brandenburg,Herbst
2022-10-29,Brandenburg,Herbst
2022-10-30,Brandenburg,Herbst
2022-10-31,Brandenburg,Herbst
2022-11-01,Brandenburg,Herbst
2022-11-02,Brandenburg,Herbst
2022-11-03,Brandenburg,Herbst
2022-11-04,Brandenburg,Herbst
2022-11-05,Brandenburg,Herbst
2023-01-30,Brandenburg,Winter
2023-01-31,Brandenburg,Winter
2023-02-01,Brandenburg,Winter
2023-02-02,Brandenburg,Winter
2023-02-03,Brandenburg,Winter
2023-04-03,Brandenburg,Ostern/Frühjahr
2023-04-04,Brandenburg,Ostern/Frühjahr
2023-04-05,Brandenburg,Ostern/Frühjahr
2023-04-06,Brandenburg,Ostern/Frühjahr
2023-04-07,Brandenburg,Ostern/Frühjahr
2023-04-08,Brandenburg,Ostern/Frühjahr
2023-04-09,Brandenburg,Ostern/Frühjahr
2023-04-10,Brandenburg,Ostern/Frühjahr
2023-04-11,Brandenburg,Ostern/Frühjahr
2023-04-12,Brandenburg,Ostern/Frühjahr
2023-04-13,Brandenburg,Ostern/Frühjahr
2023-04-14,Brandenburg,Ostern/Frühjahr
2022-10-17,Bremen,Herbst
2022-10-18,Bremen,Herbst
2022-10-19,Bremen,Herbst
2022-10-20,Bremen,Herbst
2022-10-21,Bremen,Herbst
2022-10-22,Bremen,Herbst
2022-10-23,Bremen,Herbst
2022-10-24,Bremen,Herbst
2022-10-25,Bremen,Herbst
2022-10-26,Bremen,Herbst
2022-10-27,Bremen,Herbst
2022-10-28,Bremen,Herbst
2022-10-29,Bremen,Herbst
2022-12-23,Bremen,Weihnachten
2022-12-24,Bremen,Weihnachten
2022-12-25,Bremen,Weihnachten
2022-12-26,Bremen,Weihnachten
2022-12-27,Bremen,Weihnachten
2022-12-28,Bremen,Weihnachten
2022-12-29,Bremen,Weihnachten
2022-12-30,Bremen,Weihnachten
2022-12-31,Bremen,Weihnachten
2023-01-01,Bremen,Weihnachten
2023-01-02,Bremen,Weihnachten
2023-01-03,Bremen,Weihnachten
2023-01-04,Bremen,Weihnachten
2023-01-05,Bremen,Weihnachten
2023-01-06,Bremen,Weihnachten
2023-01-30,Bremen,Winter
2023-01-31,Bremen,Winter
2023-03-27,Bremen,Ostern/Frühjahr
2023-03-28,Bremen,Ostern/Frühjahr
2023-03-29,Bremen,Ostern/Frühjahr
2023-03-30,Bremen,Ostern/Frühjahr
2023-03-31,Bremen,Ostern/Frühjahr
2023-04-01,Bremen,Ostern/Frühjahr
2023-04-02,Bremen,Ostern/Frühjahr
2023-04-03,Bremen,Ostern/Frühjahr
2023-04-04,Bremen,Ostern/Frühjahr
2023-04-05,Bremen,Ostern/Frühjahr
2023-04-06,Bremen,Ostern/Frühjahr
2023-04-07,Bremen,Ostern/Frühjahr
2023-04-08,Bremen,Ostern/Frühjahr
2023-04-09,Bremen,Ostern/Frühjahr
2023-04-10,Bremen,Ostern/Frühjahr
2023-04-11,Bremen,Ostern/Frühjahr
2023-05-19,Bremen,Himmelfahrt/Pfingsten
2023-05-30,Bremen,Himmelfahrt/Pfingsten
2022-10-10,Hamburg,Herbst
2022-10-11,Hamburg,Herbst
2022-10-12,Hamburg,Herbst
2022-10-13,Hamburg,Herbst
2022-10-14,Hamburg,Herbst
2022-10-15,Hamburg,Herbst
2022-10-16,Hamburg,Herbst
2022-10-17,Hamburg,Herbst
2022-10-18,Hamburg,Herbst
2022-10-19,Hamburg,Herbst
2022-10-20,Hamburg,Herbst
2022-10-21,Hamburg,Herbst
2022-12-23,Hamburg,Weihnachten
2022-12-24,Hamburg,Weihnachten
2022-12-25,Hamburg,Weihnachten
2022-12-26,Hamburg,Weihnachten
2022-12-27,Hamburg,Weihnachten
2022-12-28,Hamburg,Weihnachten
2022-12-29,Hamburg,Weihnachten
2022-12-30,Hamburg,Weihnachten
2022-12-31,Hamburg,Weihnachten
2023-01-01,Hamburg,Weihnachten
2023-01-02,Hamburg,Weihnachten
2023-01-03,Hamburg,Weihnachten
2023-01-04,Hamburg,Weihnachten
2023-01-05,Hamburg,Weihnachten
2023-01-06,Hamburg,Weihnachten
2023-01-27,Hamburg,Winter
2023-03-06,Hamburg,Ostern/Frühjahr
2023-03-07,Hamburg,Ostern/Frühjahr
2023-03-08,Hamburg,Ostern/Frühjahr
2023-03-09,Hamburg,Ostern/Frühjahr
2023-03-10,Hamburg,Ostern/Frühjahr
2023-03-11,Hamburg,Ostern/Frühjahr
2023-03-12,Hamburg,Ostern/Frühjahr
2023-03-13,Hamburg,Ostern/Frühjahr
2023-03-14,Hamburg,Ostern/Frühjahr
2023-03-15,Hamburg,Ostern/Frühjahr
2023-03-16,Hamburg,Ostern/Frühjahr
2023-03-17,Hamburg,Ostern/Frühjahr
2023-05-15,Hamburg,Himmelfahrt/Pfingsten
2023-05-16,Hamburg,Himmelfahrt/Pfingsten
2023-05-17,Hamburg,Himmelfahrt/Pfingsten
2023-05-18,Hamburg,Himmelfahrt/Pfingsten
2023-05-19,Hamburg,Himmelfahrt/Pfingsten
2022-10-24,Hessen,Herbst
2022-10-25,Hessen,Herbst
2022-10-26,Hessen,Herbst
2022-10-27,Hessen,Herbst
2022-10-28,Hessen,Herbst
2022-10-29,Hessen,Herbst
2022-12-22,Hessen,Weihnachten
2022-12-23,Hessen,Weihnachten
2022-12-24,Hessen,Weihnachten
2022-12-25,Hessen,Weihnachten
2022-12-26,Hessen,Weihnachten
2022-12-27,Hessen,Weihnachten
2022-12-28,Hessen,Weihnachten
2022-12-29,Hessen,Weihnachten
2022-12-30,Hessen,Weihnachten
2022-12-31,Hessen,Weihnachten
2023-01-01,Hessen,Weihnachten
2023-01-02,Hessen,Weihnachten
2023-01-03,Hessen,Weihnachten
2023-01-04,Hessen,Weihnachten
2023-01-05,Hessen,Weihnachten
2023-01-06,Hessen,Weihnachten
2023-01-07,Hessen,Weihnachten
2023-04-03,Hessen,Ostern/Frühjahr
2023-04-04,Hessen,Ostern/Frühjahr
2023-04-05,Hessen,Ostern/Frühjahr
2023-04-06,Hessen,Ostern/Frühjahr
2023-04-07,Hessen,Ostern/Frühjahr
2023-04-08,Hessen,Ostern/Frühjahr
2023-04-09,Hessen,Ostern/Frühjahr
2023-04-10,Hessen,Ostern/Frühjahr
2023-04-11,Hessen,Ostern/Frühjahr
2023-04-12,Hessen,Ostern/Frühjahr
2023-04-13,Hessen,Ostern/Frühjahr
2023-04-14,Hessen,Ostern/Frühjahr
2023-04-15,Hessen,Ostern/Frühjahr
2023-04-16,Hessen,Ostern/Frühjahr
2023-04-17,Hessen,Ostern/Frühjahr
2023-04-18,Hessen,Ostern/Frühjahr
2023-04-19,Hessen,Ostern/Frühjahr
2023-04-20,Hessen,Ostern/Frühjahr
2023-04-21,Hessen,Ostern/Frühjahr
2023-04-22,Hessen,Ostern/Frühjahr
2022-10-10,Mecklenburg-Vorpommern,Herbst
2022-10-11,Mecklenburg-Vorpommern,Herbst
2022-10-12,Mecklenburg-Vorpommern,Herbst
2022-10-13,Mecklenburg-Vorpommern,Herbst
2022-10-14,Mecklenburg-Vorpommern,Herbst
2022-11-01,Mecklenburg-Vorpommern,Herbst
2022-11-02,Mecklenburg-Vorpommern,Herbst
2022-12-22,Mecklenburg-Vorpommern,Weihnachten
2022-12-23,Mecklenburg-Vorpommern,Weihnachten
2022-12-24,Mecklenburg-Vorpommern,Weihnachten
2022-12-25,Mecklenburg-Vorpommern,Weihnachten
2022-12-26,Mecklenburg-Vorpommern,Weihnachten
2022-12-27,Mecklenburg-Vorpommern,Weihnachten
2022-12-28,Mecklenburg-Vorpommern,Weihnachten
2022-12-29,Mecklenburg-Vorpommern,Weihnachten
2022-12-30,Mecklenburg-Vorpommern,Weihnachten
2022-12-31,Mecklenburg-Vorpommern,Weihnachten
2023-01-01,Mecklenburg-Vorpommern,Weihnachten
2023-01-02,Mecklenburg-Vorpommern,Weihnachten
2023-02-06,Mecklenburg-Vorpommern,Winter
2023-02-07,Mecklenburg-Vorpommern,Winter
2023-02-08,Mecklenburg-Vorpommern,Winter
2023-02-09,Mecklenburg-Vorpommern,Winter
2023-02-10,Mecklenburg-Vorpommern,Winter
2023-02-11,Mecklenburg-Vorpommern,Winter
2023-02-12,Mecklenburg-Vorpommern,Winter
2023-02-13,Mecklenburg-Vorpommern,Winter
2023-02-14,Mecklenburg-Vorpommern,Winter
2023-02-15,Mecklenburg-Vorpommern,Winter
2023-02-16,Mecklenburg-Vorpommern,Winter
2023-02-17,Mecklenburg-Vorpommern,Winter
2023-02-18,Mecklenburg-Vorpommern,Winter
2023-04-03,Mecklenburg-Vorpommern,Ostern/Frühjahr
2023-04-04,Mecklenburg-Vorpommern,Ostern/Frühjahr
2023-04-05,Mecklenburg-Vorpommern,Ostern/Frühjahr
2023-04-06,Mecklenburg-Vorpommern,Ostern/Frühjahr
2023-04-07,Mecklenburg-Vorpommern,Ostern/Frühjahr
2023-04-08,Mecklenburg-Vorpommern,Ostern/Frühjahr
2023-04-09,Mecklenburg-Vorpommern,Ostern/Frühjahr
2023-04-10,Mecklenburg-Vorpommern,Ostern/Frühjahr
2023-04-11,Mecklenburg-Vorpommern,Ostern/Frühjahr
2023-04-12,Mecklenburg-Vorpommern,Ostern/Frühjahr
2023-05-19,Mecklenburg-Vorpommern,Himmelfahrt/Pfingsten
2023-05-26,Mecklenburg-Vorpommern,Himmelfahrt/Pfingsten
2023-05-27,Mecklenburg-Vorpommern,Himmelfahrt/Pfingsten
2023-05-28,Mecklenburg-Vorpommern,Himmelfahrt/Pfingsten
2023-05-29,Mecklenburg-Vorpommern,Himmelfahrt/Pfingsten
2023-05-30,Mecklenburg-Vorpommern,Himmelfahrt/Pfingsten
2022-10-17,Niedersachsen,Herbst
2022-10-18,Niedersachsen,Herbst
2022-10-19,Niedersachsen,Herbst
2022-10-20,Niedersachsen,Herbst
2022-10-21,Niedersachsen,Herbst
2022-10-22,Niedersachsen,Herbst
2022-10-23,Niedersachsen,Herbst
2022-10-24,Niedersachsen,Herbst
2022-10-25,Niedersachsen,Herbst
2022-10-26,Niedersachsen,Herbst
2022-10-27,Niedersachsen,Herbst
2022-10-28,Niedersachsen,Herbst
2022-12-23,Niedersachsen,Weihnachten
2022-12-24,Niedersachsen,Weihnachten
2022-12-25,Niedersachsen,Weihnachten
2022-12-26,Niedersachsen,Weihnachten
2022-12-27,Niedersachsen,Weihnachten
2022-12-28,Niedersachsen,Weihnachten
2022-12-29,Niedersachsen,Weihnachten
2022-12-30,Niedersachsen,Weihnachten
2022-12-31,Niedersachsen,Weihnachten
2023-01-01,Niedersachsen,Weihnachten
2023-01-02,Niedersachsen,Weihnachten
2023-01-03,Niedersachsen,Weihnachten
2023-01-04,Niedersachsen,Weihnachten
2023-01-05,Niedersachsen,Weihnachten
2023-01-06,Niedersachsen,Weihnachten
2023-01-30,Niedersachsen,Winter
2023-01-31,Niedersachsen,Winter
2023-03-27,Niedersachsen,Ostern/Frühjahr
2023-03-28,Niedersachsen,Ostern/Frühjahr
2023-03-29,Niedersachsen,Ostern/Frühjahr
2023-03-30,Niedersachsen,Ostern/Frühjahr
2023-03-31,Niedersachsen,Ostern/Frühjahr
2023-04-01,Niedersachsen,Ostern/Frühjahr
2023-04-02,Niedersachsen,Ostern/Frühjahr
2023-04-03,Niedersachsen,Ostern/Frühjahr
2023-04-04,Niedersachsen,Ostern/Frühjahr
2023-04-05,Niedersachsen,Ostern/Frühjahr
2023-04-06,Niedersachsen,Ostern/Frühjahr
2023-04-07,Niedersachsen,Ostern/Frühjahr
2023-04-08,Niedersachsen,Ostern/Frühjahr
2023-04-09,Niedersachsen,Ostern/Frühjahr
2023-04-10,Niedersachsen,Ostern/Frühjahr
2023-04-11,Niedersachsen,Ostern/Frühjahr
2023-05-19,Niedersachsen,Himmelfahrt/Pfingsten
2023-05-30,Niedersachsen,Himmelfahrt/Pfingsten
2022-10-04,Nordrhein-Westfalen,Herbst
2022-10-05,Nordrhein-Westfalen,Herbst
2022-10-06,Nordrhein-Westfalen,Herbst
2022-10-07,Nordrhein-Westfalen,Herbst
2022-10-08,Nordrhein-Westfalen,Herbst
2022-10-09,Nordrhein-Westfalen,Herbst
2022-10-10,Nordrhein-Westfalen,Herbst
2022-10-11,Nordrhein-Westfalen,Herbst
2022-10-12,Nordrhein-Westfalen,Herbst
2022-10-13,Nordrhein-Westfalen,Herbst
2022-10-14,Nordrhein-Westfalen,Herbst
2022-10-15,Nordrhein-Westfalen,Herbst
2022-12-23,Nordrhein-Westfalen,Weihnachten
2022-12-24,Nordrhein-Westfalen,Weihnachten
2022-12-25,Nordrhein-Westfalen,Weihnachten
2022-12-26,Nordrhein-Westfalen,Weihnachten
2022-12-27,Nordrhein-Westfalen,Weihnachten
2022-12-28,Nordrhein-Westfalen,Weihnachten
2022-12-29,Nordrhein-Westfalen,Weihnachten
2022-12-30,Nordrhein-Westfalen,Weihnachten
2022-12-31,Nordrhein-Westfalen,Weihnachten
2023-01-01,Nordrhein-Westfalen,Weihnachten
2023-01-02,Nordrhein-Westfalen,Weihnachten
2023-01-03,Nordrhein-Westfalen,Weihnachten
2023-01-04,Nordrhein-Westfalen,Weihnachten
2023-01-05,Nordrhein-Westfalen,Weihnachten
2023-01-06,Nordrhein-Westfalen,Weihnachten
2023-04-03,Nordrhein-Westfalen,Ostern/Frühjahr
2023-04-04,Nordrhein-Westfalen,Ostern/Frühjahr
2023-04-05,Nordrhein-Westfalen,Ostern/Frühjahr
2023-04-06,Nordrhein-Westfalen,Ostern/Frühjahr
2023-04-07,Nordrhein-Westfalen,Ostern/Frühjahr
2023-04-08,Nordrhein-Westfalen,Ostern/Frühjahr
2023-04-09,Nordrhein-Westfalen,Ostern/Frühjahr
2023-04-10,Nordrhein-Westfalen,Ostern/Frühjahr
2023-04-11,Nordrhein-Westfalen,Ostern/Frühjahr
2023-04-12,Nordrhein-Westfalen,Ostern/Frühjahr
2023-04-13,Nordrhein-Westfalen,Ostern/Frühjahr
2023-04-14,Nordrhein-Westfalen,Ostern/Frühjahr
2023-04-15,Nordrhein-Westfalen,Ostern/Frühjahr
2023-05-30,Nordrhein-Westfalen,Himmelfahrt/Pfingsten
2022-10-17,Rheinland-Pfalz,Herbst
2022-10-18,Rheinland-Pfalz,Herbst
2022-10-19,Rheinland-Pfalz,Herbst
2022-10-20,Rheinland-Pfalz,Herbst
2022-10-21,Rheinland-Pfalz,Herbst
2022-10-22,Rheinland-Pfalz,Herbst
2022-10-23,Rheinland-Pfalz,Herbst
2022-10-24,Rheinland-Pfalz,Herbst
2022-10-25,Rheinland-Pfalz,Herbst
2022-10-26,Rheinland-Pfalz,Herbst
2022-10-27,Rheinland-Pfalz,Herbst
2022-10-28,Rheinland-Pfalz,Herbst
2022-10-29,Rheinland-Pfalz,Herbst
2022-10-30,Rheinland-Pfalz,Herbst
2022-10-31,Rheinland-Pfalz,Herbst
2022-12-23,Rheinland-Pfalz,Weihnachten
2022-12-24,Rheinland-Pfalz,Weihnachten
2022-12-25,Rheinland-Pfalz,Weihnachten
2022-12-26,Rheinland-Pfalz,Weihnachten
2022-12-27,Rheinland-Pfalz,Weihnachten
2022-12-28,Rheinland-Pfalz,Weihnachten
2022-12-29,Rheinland-Pfalz,Weihnachten
2022-12-30,Rheinland-Pfalz,Weihnachten
2022-12-31,Rheinland-Pfalz,Weihnachten
2023-01-01,Rheinland-Pfalz,Weihnachten
2023-01-02,Rheinland-Pfalz,Weihnachten
2023-04-03,Rheinland-Pfalz,Ostern/Frühjahr
2023-04-04,Rheinland-Pfalz,Ostern/Frühjahr
2023-04-05,Rheinland-Pfalz,Ostern/Frühjahr
2023-04-06,Rheinland-Pfalz,Ostern/Frühjahr
2023-05-30,Rheinland-Pfalz,Himmelfahrt/Pfingsten
2023-05-31,Rheinland-Pfalz,Himmelfahrt/Pfingsten
2023-06-01,Rheinland-Pfalz,Himmelfahrt/Pfingsten
2023-06-02,Rheinland-Pfalz,Himmelfahrt/Pfingsten
2023-06-03,Rheinland-Pfalz,Himmelfahrt/Pfingsten
2023-06-04,Rheinland-Pfalz,Himmelfahrt/Pfingsten
2023-06-05,Rheinland-Pfalz,Himmelfahrt/Pfingsten
2023-06-06,Rheinland-Pfalz,Himmelfahrt/Pfingsten
2023-06-07,Rheinland-Pfalz,Himmelfahrt/Pfingsten
2022-10-24,Saarland,Herbst
2022-10-25,Saarland,Herbst
2022-10-26,Saarland,Herbst
2022-10-27,Saarland,Herbst
2022-10-28,Saarland,Herbst
2022-10-29,Saarland,Herbst
2022-10-30,Saarland,Herbst
2022-10-31,Saarland,Herbst
2022-11-01,Saarland,Herbst
2022-11-02,Saarland,Herbst
2022-11-03,Saarland,Herbst
2022-11-04,Saarland,Herbst
2022-12-22,Saarland,Weihnachten
2022-12-23,Saarland,Weihnachten
2022-12-24,Saarland,Weihnachten
2022-12-25,Saarland,Weihnachten
2022-12-26,Saarland,Weihnachten
2022-12-27,Saarland,Weihnachten
2022-12-28,Saarland,Weihnachten
2022-12-29,Saarland,Weihnachten
2022-12-30,Saarland,Weihnachten
2022-12-31,Saarland,Weihnachten
2023-01-01,Saarland,Weihnachten
2023-01-02,Saarland,Weihnachten
2023-01-03,Saarland,Weihnachten
2023-01-04,Saarland,Weihnachten
2023-02-20,Saarland,Winter
2023-02-21,Saarland,Winter
2023-02-22,Saarland,Winter
2023-02-23,Saarland,Winter
2023-02-24,Saarland,Winter
2023-04-03,Saarland,Ostern/Frühjahr
2023-04-04,Saarland,Ostern/Frühjahr
2023-04-05,Saarland,Ostern/Frühjahr
2023-04-06,Saarland,Ostern/Frühjahr
2023-04-07,Saarland,Ostern/Frühjahr
2023-04-08,Saarland,Ostern/Frühjahr
2023-04-09,Saarland,Ostern/Frühjahr
2023-04-10,Saarland,Ostern/Frühjahr
2023-04-11,Saarland,Ostern/Frühjahr
2023-04-12,Saarland,Ostern/Frühjahr
2023-05-30,Saarland,Himmelfahrt/Pfingsten
2023-05-31,Saarland,Himmelfahrt/Pfingsten
2023-06-01,Saarland,Himmelfahrt/Pfingsten
2023-06-02,Saarland,Himmelfahrt/Pfingsten
2022-10-17,Sachsen,Herbst
2022-10-18,Sachsen,Herbst
2022-10-19,Sachsen,Herbst
2022-10-20,Sachsen,Herbst
2022-10-21,Sachsen,Herbst
2022-10-22,Sachsen,Herbst
2022-10-23,Sachsen,Herbst
2022-10-24,Sachsen,Herbst
2022-10-25,Sachsen,Herbst
2022-10-26,Sachsen,Herbst
2022-10-27,Sachsen,Herbst
2022-10-28,Sachsen,Herbst
2022-10-29,Sachsen,Herbst
2022-12-22,Sachsen,Weihnachten
2022-12-23,Sachsen,Weihnachten
2022-12-24,Sachsen,Weihnachten
2022-12-25,Sachsen,Weihnachten
2022-12-26,Sachsen,Weihnachten
2022-12-27,Sachsen,Weihnachten
2022-12-28,Sachsen,Weihnachten
2022-12-29,Sachsen,Weihnachten
2022-12-30,Sachsen,Weihnachten
2022-12-31,Sachsen,Weihnachten
2023-01-01,Sachsen,Weihnachten
2023-01-02,Sachsen,Weihnachten
2023-02-13,Sachsen,Winter
2023-02-14,Sachsen,Winter
2023-02-15,Sachsen,Winter
2023-02-16,Sachsen,Winter
2023-02-17,Sachsen,Winter
2023-02-18,Sachsen,Winter
2023-02-19,Sachsen,Winter
2023-02-20,Sachsen,Winter
2023-02-21,Sachsen,Winter
2023-02-22,Sachsen,Winter
2023-02-23,Sachsen,Winter
2023-02-24,Sachsen,Winter
2023-04-07,Sachsen,Ostern/Frühjahr
2023-04-08,Sachsen,Ostern/Frühjahr
2023-04-09,Sachsen,Ostern/Frühjahr
2023-04-10,Sachsen,Ostern/Frühjahr
2023-04-11,Sachsen,Ostern/Frühjahr
2023-04-12,Sachsen,Ostern/Frühjahr
2023-04-13,Sachsen,Ostern/Frühjahr
2023-04-14,Sachsen,Ostern/Frühjahr
2023-04-15,Sachsen,Ostern/Frühjahr
2023-05-19,Sachsen,Himmelfahrt/Pfingsten
2022-10-24,Sachsen-Anhalt,Herbst
2022-10-25,Sachsen-Anhalt,Herbst
2022-10-26,Sachsen-Anhalt,Herbst
2022-10-27,Sachsen-Anhalt,Herbst
2022-10-28,Sachsen-Anhalt,Herbst
2022-10-29,Sachsen-Anhalt,Herbst
2022-10-30,Sachsen-Anhalt,Herbst
2022-10-31,Sachsen-Anhalt,Herbst
2022-11-01,Sachsen-Anhalt,Herbst
2022-11-02,Sachsen-Anhalt,Herbst
2022-11-03,Sachsen-Anhalt,Herbst
2022-11-04,Sachsen-Anhalt,Herbst
2022-12-21,Sachsen-Anhalt,Weihnachten
2022-12-22,Sachsen-Anhalt,Weihnachten
2022-12-23,Sachsen-Anhalt,Weihnachten
2022-12-24,Sachsen-Anhalt,Weihnachten
2022-12-25,Sachsen-Anhalt,Weihnachten
2022-12-26,Sachsen-Anhalt,Weihnachten
2022-12-27,Sachsen-Anhalt,Weihnachten
2022-12-28,Sachsen-Anhalt,Weihnachten
2022-12-29,Sachsen-Anhalt,Weihnachten
