date,state,holiday
2011-01-03,Hamburg,Weihnachten
2011-01-31,Hamburg,Winter
2011-03-07,Hamburg,Ostern/Frühjahr
2011-03-08,Hamburg,Ostern/Frühjahr
2011-03-09,Hamburg,Ostern/Frühjahr
2011-03-10,Hamburg,Ostern/Frühjahr
2011-03-11,Hamburg,Ostern/Frühjahr
2011-03-12,Hamburg,Ostern/Frühjahr
2011-03-13,Hamburg,Ostern/Frühjahr
2011-03-14,Hamburg,Ostern/Frühjahr
2011-03-15,Hamburg,Ostern/Frühjahr
2011-03-16,Hamburg,Ostern/Frühjahr
2011-03-17,Hamburg,Ostern/Frühjahr
2011-03-18,Hamburg,Ostern/Frühjahr
2011-04-26,Hamburg,Himmelfahrt/Pfingsten
2011-04-27,Hamburg,Himmelfahrt/Pfingsten
2011-04-28,Hamburg,Himmelfahrt/Pfingsten
2011-04-29,Hamburg,Himmelfahrt/Pfingsten
2011-06-03,Hamburg,Himmelfahrt/Pfingsten
2011-06-30,Hamburg,Sommer
2011-07-01,Hamburg,Sommer
2011-07-02,Hamburg,Sommer
2011-07-03,Hamburg,Sommer
2011-07-04,Hamburg,Sommer
2011-07-05,Hamburg,Sommer
2011-07-06,Hamburg,Sommer
2011-07-07,Hamburg,Sommer
2011-07-08,Hamburg,Sommer
2011-07-09,Hamburg,Sommer
2011-07-10,Hamburg,Sommer
2011-07-11,Hamburg,Sommer
2011-07-12,Hamburg,Sommer
2011-07-13,Hamburg,Sommer
2011-07-14,Hamburg,Sommer
2011-07-15,Hamburg,Sommer
2011-07-16,Hamburg,Sommer
2011-07-17,Hamburg,Sommer
2011-07-18,Hamburg,Sommer
2011-07-19,Hamburg,Sommer
2011-07-20,Hamburg,Sommer
2011-07-21,Hamburg,Sommer
2011-07-22,Hamburg,Sommer
2011-07-23,Hamburg,Sommer
2011-07-24,Hamburg,Sommer
2011-07-25,Hamburg,Sommer
2011-07-26,Hamburg,Sommer
2011-07-27,Hamburg,Sommer
2011-07-28,Hamburg,Sommer
2011-07-29,Hamburg,Sommer
2011-07-30,Hamburg,Sommer
2011-07-31,Hamburg,Sommer
2011-08-01,Hamburg,Sommer
2011-08-02,Hamburg,Sommer
2011-08-03,Hamburg,Sommer
2011-08-04,Hamburg,Sommer
2011-08-05,Hamburg,Sommer
2011-08-06,Hamburg,Sommer
2011-08-07,Hamburg,Sommer
2011-08-08,Hamburg,Sommer
2011-08-09,Hamburg,Sommer
2011-08-10,Hamburg,Sommer
2010-10-11,Hessen,Herbst
2010-10-12,Hessen,Herbst
2010-10-13,Hessen,Herbst
2010-10-14,Hessen,Herbst
2010-10-15,Hessen,Herbst
2010-10-16,Hessen,Herbst
2010-10-17,Hessen,Herbst
2010-10-18,Hessen,Herbst
2010-10-19,Hessen,Herbst
2010-10-20,Hessen,Herbst
2010-10-21,Hessen,Herbst
2010-10-22,Hessen,Herbst
2010-12-20,Hessen,Weihnachten
2010-12-21,Hessen,Weihnachten
2010-12-22,Hessen,Weihnachten
2010-12-23,Hessen,Weihnachten
2010-12-24,Hessen,Weihnachten
2010-12-25,Hessen,Weihnachten
2010-12-26,Hessen,Weihnachten
2010-12-27,Hessen,Weihnachten
2010-12-28,Hessen,Weihnachten
2010-12-29,Hessen,Weihnachten
2010-12-30,Hessen,Weihnachten
2010-12-31,Hessen,Weihnachten
2011-01-01,Hessen,Weihnachten
2011-01-02,Hessen,Weihnachten
2011-01-03,Hessen,Weihnachten
2011-01-04,Hessen,Weihnachten
2011-01-05,Hessen,Weihnachten
2011-01-06,Hessen,Weihnachten
2011-01-07,Hessen,Weihnachten
2011-04-18,Hessen,Ostern/Frühjahr
2011-04-19,Hessen,Ostern/Frühjahr
2011-04-20,Hessen,Ostern/Frühjahr
2011-04-21,Hessen,Ostern/Frühjahr
2011-04-22,Hessen,Ostern/Frühjahr
2011-04-23,Hessen,Ostern/Frühjahr
2011-04-24,Hessen,Ostern/Frühjahr
2011-04-25,Hessen,Ostern/Frühjahr
2011-04-26,Hessen,Ostern/Frühjahr
2011-04-27,Hessen,Ostern/Frühjahr
2011-04-28,Hessen,Ostern/Frühjahr
2011-04-29,Hessen,Ostern/Frühjahr
2011-04-30,Hessen,Ostern/Frühjahr
2011-06-27,Hessen,Sommer
2011-06-28,Hessen,Sommer
2011-06-29,Hessen,Sommer
2011-06-30,Hessen,Sommer
2011-07-01,Hessen,Sommer
2011-07-02,Hessen,Sommer
2011-07-03,Hessen,Sommer
2011-07-04,Hessen,Sommer
2011-07-05,Hessen,Sommer
2011-07-06,Hessen,Sommer
2011-07-07,Hessen,Sommer
2011-07-08,Hessen,Sommer
2011-07-09,Hessen,Sommer
2011-07-10,Hessen,Sommer
2011-07-11,Hessen,Sommer
2011-07-12,Hessen,Sommer
2011-07-13,Hessen,Sommer
2011-07-14,Hessen,Sommer
2011-07-15,Hessen,Sommer
2011-07-16,Hessen,Sommer
2011-07-17,Hessen,Sommer
2011-07-18,Hessen,Sommer
2011-07-19,Hessen,Sommer
2011-07-20,Hessen,Sommer
2011-07-21,Hessen,Sommer
2011-07-22,Hessen,Sommer
2011-07-23,Hessen,Sommer
2011-07-24,Hessen,Sommer
2011-07-25,Hessen,Sommer
2011-07-26,Hessen,Sommer
2011-07-27,Hessen,Sommer
2011-07-28,Hessen,Sommer
2011-07-29,Hessen,Sommer
2011-07-30,Hessen,Sommer
2011-07-31,Hessen,Sommer
2011-08-01,Hessen,Sommer
2011-08-02,Hessen,Sommer
2011-08-03,Hessen,Sommer
2011-08-04,Hessen,Sommer
2011-08-05,Hessen,Sommer
2010-10-18,Mecklenburg-Vorpommern,Herbst
2010-10-19,Mecklenburg-Vorpommern,Herbst
2010-10-20,Mecklenburg-Vorpommern,Herbst
2010-10-21,Mecklenburg-Vorpommern,Herbst
2010-10-22,Mecklenburg-Vorpommern,Herbst
2010-10-23,Mecklenburg-Vorpommern,Herbst
2010-12-23,Mecklenburg-Vorpommern,Weihnachten
2010-12-24,Mecklenburg-Vorpommern,Weihnachten
2010-12-25,Mecklenburg-Vorpommern,Weihnachten
2010-12-26,Mecklenburg-Vorpommern,Weihnachten
2010-12-27,Mecklenburg-Vorpommern,Weihnachten
2010-12-28,Mecklenburg-Vorpommern,Weihnachten
2010-12-29,Mecklenburg-Vorpommern,Weihnachten
2010-12-30,Mecklenburg-Vorpommern,Weihnachten
2010-12-31,Mecklenburg-Vorpommern,Weihnachten
2011-02-07,Mecklenburg-Vorpommern,Winter
2011-02-08,Mecklenburg-Vorpommern,Winter
2011-02-09,Mecklenburg-Vorpommern,Winter
2011-02-10,Mecklenburg-Vorpommern,Winter
2011-02-11,Mecklenburg-Vorpommern,Winter
2011-02-12,Mecklenburg-Vorpommern,Winter
2011-02-13,Mecklenburg-Vorpommern,Winter
2011-02-14,Mecklenburg-Vorpommern,Winter
2011-02-15,Mecklenburg-Vorpommern,Winter
2011-02-16,Mecklenburg-Vorpommern,Winter
2011-02-17,Mecklenburg-Vorpommern,Winter
2011-02-18,Mecklenburg-Vorpommern,Winter
2011-02-19,Mecklenburg-Vorpommern,Winter
2011-04-16,Mecklenburg-Vorpommern,Ostern/Frühjahr
2011-04-17,Mecklenburg-Vorpommern,Ostern/Frühjahr
2011-04-18,Mecklenburg-Vorpommern,Ostern/Frühjahr
2011-04-19,Mecklenburg-Vorpommern,Ostern/Frühjahr
2011-04-20,Mecklenburg-Vorpommern,Ostern/Frühjahr
2011-04-21,Mecklenburg-Vorpommern,Ostern/Frühjahr
2011-04-22,Mecklenburg-Vorpommern,Ostern/Frühjahr
2011-04-23,Mecklenburg-Vorpommern,Ostern/Frühjahr
2011-04-24,Mecklenburg-Vorpommern,Ostern/Frühjahr
2011-04-25,Mecklenburg-Vorpommern,Ostern/Frühjahr
2011-04-26,Mecklenburg-Vorpommern,Ostern/Frühjahr
2011-04-27,Mecklenburg-Vorpommern,Ostern/Frühjahr
2011-06-10,Mecklenburg-Vorpommern,Himmelfahrt/Pfingsten
2011-06-11,Mecklenburg-Vorpommern,Himmelfahrt/Pfingsten
2011-06-12,Mecklenburg-Vorpommern,Himmelfahrt/Pfingsten
2011-06-13,Mecklenburg-Vorpommern,Himmelfahrt/Pfingsten
2011-06-14,Mecklenburg-Vorpommern,Himmelfahrt/Pfingsten
2011-07-04,Mecklenburg-Vorpommern,Sommer
2011-07-05,Mecklenburg-Vorpommern,Sommer
2011-07-06,Mecklenburg-Vorpommern,Sommer
2011-07-07,Mecklenburg-Vorpommern,Sommer
2011-07-08,Mecklenburg-Vorpommern,Sommer
2011-07-09,Mecklenburg-Vorpommern,Sommer
2011-07-10,Mecklenburg-Vorpommern,Sommer
2011-07-11,Mecklenburg-Vorpommern,Sommer
2011-07-12,Mecklenburg-Vorpommern,Sommer
2011-07-13,Mecklenburg-Vorpommern,Sommer
2011-07-14,Mecklenburg-Vorpommern,Sommer
2011-07-15,Mecklenburg-Vorpommern,Sommer
2011-07-16,Mecklenburg-Vorpommern,Sommer
2011-07-17,Mecklenburg-Vorpommern,Sommer
2011-07-18,Mecklenburg-Vorpommern,Sommer
2011-07-19,Mecklenburg-Vorpommern,Sommer
2011-07-20,Mecklenburg-Vorpommern,Sommer
2011-07-21,Mecklenburg-Vorpommern,Sommer
2011-07-22,Mecklenburg-Vorpommern,Sommer
2011-07-23,Mecklenburg-Vorpommern,Sommer
2011-07-24,Mecklenburg-Vorpommern,Sommer
2011-07-25,Mecklenburg-Vorpommern,Sommer
2011-07-26,Mecklenburg-Vorpommern,Sommer
2011-07-27,Mecklenburg-Vorpommern,Sommer
2011-07-28,Mecklenburg-Vorpommern,Sommer
2011-07-29,Mecklenburg-Vorpommern,Sommer
2011-07-30,Mecklenburg-Vorpommern,Sommer
2011-07-31,Mecklenburg-Vorpommern,Sommer
2011-08-01,Mecklenburg-Vorpommern,Sommer
2011-08-02,Mecklenburg-Vorpommern,Sommer
2011-08-03,Mecklenburg-Vorpommern,Sommer
2011-08-04,Mecklenburg-Vorpommern,Sommer
2011-08-05,Mecklenburg-Vorpommern,Sommer
2011-08-06,Mecklenburg-Vorpommern,Sommer
2011-08-07,Mecklenburg-Vorpommern,Sommer
2011-08-08,Mecklenburg-Vorpommern,Sommer
2011-08-09,Mecklenburg-Vorpommern,Sommer
2011-08-10,Mecklenburg-Vorpommern,Sommer
2011-08-11,Mecklenburg-Vorpommern,Sommer
2011-08-12,Mecklenburg-Vorpommern,Sommer
2011-08-13,Mecklenburg-Vorpommern,Sommer
2010-10-09,Niedersachsen,Herbst
2010-10-10,Niedersachsen,Herbst
2010-10-11,Niedersachsen,Herbst
2010-10-12,Niedersachsen,Herbst
2010-10-13,Niedersachsen,Herbst
2010-10-14,Niedersachsen,Herbst
2010-10-15,Niedersachsen,Herbst
2010-10-16,Niedersachsen,Herbst
2010-10-17,Niedersachsen,Herbst
2010-10-18,Niedersachsen,Herbst
2010-10-19,Niedersachsen,Herbst
2010-10-20,Niedersachsen,Herbst
2010-10-21,Niedersachsen,Herbst
2010-10-22,Niedersachsen,Herbst
2010-10-23,Niedersachsen,Herbst
2010-12-22,Niedersachsen,Weihnachten
2010-12-23,Niedersachsen,Weihnachten
2010-12-24,Niedersachsen,Weihnachten
2010-12-25,Niedersachsen,Weihnachten
2010-12-26,Niedersachsen,Weihnachten
2010-12-27,Niedersachsen,Weihnachten
2010-12-28,Niedersachsen,Weihnachten
2010-12-29,Niedersachsen,Weihnachten
2010-12-30,Niedersachsen,Weihnachten
2010-12-31,Niedersachsen,Weihnachten
2011-01-01,Niedersachsen,Weihnachten
2011-01-02,Niedersachsen,Weihnachten
2011-01-03,Niedersachsen,Weihnachten
2011-01-04,Niedersachsen,Weihnachten
2011-01-05,Niedersachsen,Weihnachten
2011-01-31,Niedersachsen,Winter
2011-02-01,Niedersachsen,Winter
2011-04-16,Niedersachsen,Ostern/Frühjahr
2011-04-17,Niedersachsen,Ostern/Frühjahr
2011-04-18,Niedersachsen,Ostern/Frühjahr
2011-04-19,Niedersachsen,Ostern/Frühjahr
2011-04-20,Niedersachsen,Ostern/Frühjahr
2011-04-21,Niedersachsen,Ostern/Frühjahr
2011-04-22,Niedersachsen,Ostern/Frühjahr
2011-04-23,Niedersachsen,Ostern/Frühjahr
2011-04-24,Niedersachsen,Ostern/Frühjahr
2011-04-25,Niedersachsen,Ostern/Frühjahr
2011-04-26,Niedersachsen,Ostern/Frühjahr
2011-04-27,Niedersachsen,Ostern/Frühjahr
2011-04-28,Niedersachsen,Ostern/Frühjahr
2011-04-29,Niedersachsen,Ostern/Frühjahr
2011-04-30,Niedersachsen,Ostern/Frühjahr
