date,state,holiday
2024-08-08,Baden-Württemberg,Sommer
2024-08-09,Baden-Württemberg,Sommer
2024-08-10,Baden-Württemberg,Sommer
2024-08-11,Baden-Württemberg,Sommer
2024-08-12,Baden-Württemberg,Sommer
2024-08-13,Baden-Württemberg,Sommer
2024-08-14,Baden-Württemberg,Sommer
2024-08-15,Baden-Württemberg,Sommer
2024-08-16,Baden-Württemberg,Sommer
2024-08-17,Baden-Württemberg,Sommer
2024-08-18,Baden-Württemberg,Sommer
2024-08-19,Baden-Württemberg,Sommer
2024-08-20,Baden-Württemberg,Sommer
2024-08-21,Baden-Württemberg,Sommer
2024-08-22,Baden-Württemberg,Sommer
2024-08-23,Baden-Württemberg,Sommer
2024-08-24,Baden-Württemberg,Sommer
2024-08-25,Baden-Württemberg,Sommer
2024-08-26,Baden-Württemberg,Sommer
2024-08-27,Baden-Württemberg,Sommer
2024-08-28,Baden-Württemberg,Sommer
2024-08-29,Baden-Württemberg,Sommer
2024-08-30,Baden-Württemberg,Sommer
2024-08-31,Baden-Württemberg,Sommer
2024-09-01,Baden-Württemberg,Sommer
2024-09-02,Baden-Württemberg,Sommer
2024-09-03,Baden-Württemberg,Sommer
2024-09-04,Baden-Württemberg,Sommer
2024-09-05,Baden-Württemberg,Sommer
2024-09-06,Baden-Württemberg,Sommer
2024-09-07,Baden-Württemberg,Sommer
2023-10-30,Bayern,Herbst
2023-10-31,Bayern,Herbst
2023-11-01,Bayern,Herbst
2023-11-02,Bayern,Herbst
2023-11-03,Bayern,Herbst
2023-12-23,Bayern,Weihnachten
2023-12-24,Bayern,Weihnachten
2023-12-25,Bayern,Weihnachten
2023-12-26,Bayern,Weihnachten
2023-12-27,Bayern,Weihnachten
2023-12-28,Bayern,Weihnachten
2023-12-29,Bayern,Weihnachten
2023-12-30,Bayern,Weihnachten
2023-12-31,Bayern,Weihnachten
2024-01-01,Bayern,Weihnachten
2024-01-02,Bayern,Weihnachten
2024-01-03,Bayern,Weihnachten
2024-01-04,Bayern,Weihnachten
2024-01-05,Bayern,Weihnachten
2024-02-12,Bayern,Ostern/Frühjahr
2024-02-13,Bayern,Ostern/Frühjahr
2024-02-14,Bayern,Ostern/Frühjahr
2024-02-15,Bayern,Ostern/Frühjahr
2024-02-16,Bayern,Ostern/Frühjahr
2024-03-25,Bayern,Ostern/Frühjahr
2024-03-26,Bayern,Ostern/Frühjahr
2024-03-27,Bayern,Ostern/Frühjahr
2024-03-28,Bayern,Ostern/Frühjahr
2024-03-29,Bayern,Ostern/Frühjahr
2024-03-30,Bayern,Ostern/Frühjahr
2024-03-31,Bayern,Ostern/Frühjahr
2024-04-01,Bayern,Ostern/Frühjahr
2024-04-02,Bayern,Ostern/Frühjahr
2024-04-03,Bayern,Ostern/Frühjahr
2024-04-04,Bayern,Ostern/Frühjahr
2024-04-05,Bayern,Ostern/Frühjahr
2024-04-06,Bayern,Ostern/Frühjahr
2024-05-21,Bayern,Himmelfahrt/Pfingsten
2024-05-22,Bayern,Himmelfahrt/Pfingsten
2024-05-23,Bayern,Himmelfahrt/Pfingsten
2024-05-24,Bayern,Himmelfahrt/Pfingsten
2024-05-25,Bayern,Himmelfahrt/Pfingsten
2024-05-26,Bayern,Himmelfahrt/Pfingsten
2024-05-27,Bayern,Himmelfahrt/Pfingsten
2024-05-28,Bayern,Himmelfahrt/Pfingsten
2024-05-29,Bayern,Himmelfahrt/Pfingsten
2024-05-30,Bayern,Himmelfahrt/Pfingsten
2024-05-31,Bayern,Himmelfahrt/Pfingsten
2024-06-01,Bayern,Himmelfahrt/Pfingsten
2024-07-29,Bayern,Sommer
2024-07-30,Bayern,Sommer
2024-07-31,Bayern,Sommer
2024-08-01,Bayern,Sommer
2024-08-02,Bayern,Sommer
2024-08-03,Bayern,Sommer
2024-08-04,Bayern,Sommer
2024-08-05,Bayern,Sommer
2024-08-06,Bayern,Sommer
2024-08-07,Bayern,Sommer
2024-08-08,Bayern,Sommer
2024-08-09,Bayern,Sommer
2024-08-10,Bayern,Sommer
2024-08-11,Bayern,Sommer
2024-08-12,Bayern,Sommer
2024-08-13,Bayern,Sommer
2024-08-14,Bayern,Sommer
2024-08-15,Bayern,Sommer
2024-08-16,Bayern,Sommer
2024-08-17,Bayern,Sommer
2024-08-18,Bayern,Sommer
2024-08-19,Bayern,Sommer
2024-08-20,Bayern,Sommer
2024-08-21,Bayern,Sommer
2024-08-22,Bayern,Sommer
2024-08-23,Bayern,Sommer
2024-08-24,Bayern,Sommer
2024-08-25,Bayern,Sommer
2024-08-26,Bayern,Sommer
2024-08-27,Bayern,Sommer
2024-08-28,Bayern,Sommer
2024-08-29,Bayern,Sommer
2024-08-30,Bayern,Sommer
2024-08-31,Bayern,Sommer
2024-09-01,Bayern,Sommer
2024-09-02,Bayern,Sommer
2024-09-03,Bayern,Sommer
2024-09-04,Bayern,Sommer
2024-09-05,Bayern,Sommer
2024-09-06,Bayern,Sommer
2024-09-07,Bayern,Sommer
2024-09-08,Bayern,Sommer
2024-09-09,Bayern,Sommer
2023-10-02,Berlin,Herbst
2023-10-23,Berlin,Herbst
2023-10-24,Berlin,Herbst
2023-10-25,Berlin,Herbst
2023-10-26,Berlin,Herbst
2023-10-27,Berlin,Herbst
2023-10-28,Berlin,Herbst
2023-10-29,Berlin,Herbst
2023-10-30,Berlin,Herbst
2023-10-31,Berlin,Herbst
2023-11-01,Berlin,Herbst
2023-11-02,Berlin,Herbst
2023-11-03,Berlin,Herbst
2023-11-04,Berlin,Herbst
2023-12-23,Berlin,Weihnachten
2023-12-24,Berlin,Weihnachten
2023-12-25,Berlin,Weihnachten
2023-12-26,Berlin,Weihnachten
2023-12-27,Berlin,Weihnachten
2023-12-28,Berlin,Weihnachten
2023-12-29,Berlin,Weihnachten
2023-12-30,Berlin,Weihnachten
2023-12-31,Berlin,Weihnachten
2024-01-01,Berlin,Weihnachten
2024-01-02,Berlin,Weihnachten
2024-01-03,Berlin,Weihnachten
2024-01-04,Berlin,Weihnachten
2024-01-05,Berlin,Weihnachten
2024-02-05,Berlin,Winter
2024-02-06,Berlin,Winter
2024-02-07,Berlin,Winter
2024-02-08,Berlin,Winter
2024-02-09,Berlin,Winter
2024-02-10,Berlin,Winter
2024-03-25,Berlin,Ostern/Frühjahr
2024-03-26,Berlin,Ostern/Frühjahr
2024-03-27,Berlin,Ostern/Frühjahr
2024-03-28,Berlin,Ostern/Frühjahr
2024-03-29,Berlin,Ostern/Frühjahr
2024-03-30,Berlin,Ostern/Frühjahr
2024-03-31,Berlin,Ostern/Frühjahr
2024-04-01,Berlin,Ostern/Frühjahr
2024-04-02,Berlin,Ostern/Frühjahr
2024-04-03,Berlin,Ostern/Frühjahr
2024-04-04,Berlin,Ostern/Frühjahr
2024-04-05,Berlin,Ostern/Frühjahr
2024-05-10,Berlin,Himmelfahrt/Pfingsten
2024-07-18,Berlin,Sommer
2024-07-19,Berlin,Sommer
2024-07-20,Berlin,Sommer
2024-07-21,Berlin,Sommer
2024-07-22,Berlin,Sommer
2024-07-23,Berlin,Sommer
2024-07-24,Berlin,Sommer
2024-07-25,Berlin,Sommer
2024-07-26,Berlin,Sommer
2024-07-27,Berlin,Sommer
2024-07-28,Berlin,Sommer
2024-07-29,Berlin,Sommer
2024-07-30,Berlin,Sommer
2024-07-31,Berlin,Sommer
2024-08-01,Berlin,Sommer
2024-08-02,Berlin,Sommer
2024-08-03,Berlin,Sommer
2024-08-04,Berlin,Sommer
2024-08-05,Berlin,Sommer
2024-08-06,Berlin,Sommer
2024-08-07,Berlin,Sommer
2024-08-08,Berlin,Sommer
2024-08-09,Berlin,Sommer
2024-08-10,Berlin,Sommer
2024-08-11,Berlin,Sommer
2024-08-12,Berlin,Sommer
2024-08-13,Berlin,Sommer
2024-08-14,Berlin,Sommer
2024-08-15,Berlin,Sommer
2024-08-16,Berlin,Sommer
2024-08-17,Berlin,Sommer
2024-08-18,Berlin,Sommer
2024-08-19,Berlin,Sommer
2024-08-20,Berlin,Sommer
2024-08-21,Berlin,Sommer
2024-08-22,Berlin,Sommer
2024-08-23,Berlin,Sommer
2024-08-24,Berlin,Sommer
2024-08-25,Berlin,Sommer
2024-08-26,Berlin,Sommer
2024-08-27,Berlin,Sommer
2024-08-28,Berlin,Sommer
2024-08-29,Berlin,Sommer
2024-08-30,Berlin,Sommer
2023-10-23,Brandenburg,Herbst
2023-10-24,Brandenburg,Herbst
2023-10-25,Brandenburg,Herbst
2023-10-26,Brandenburg,Herbst
2023-10-27,Brandenburg,Herbst
2023-10-28,Brandenburg,Herbst
2023-10-29,Brandenburg,Herbst
2023-10-30,Brandenburg,Herbst
2023-10-31,Brandenburg,Herbst
2023-11-01,Brandenburg,Herbst
2023-11-02,Brandenburg,Herbst
2023-11-03,Brandenburg,Herbst
2023-11-04,Brandenburg,Herbst
2023-12-23,Brandenburg,Weihnachten
2023-12-24,Brandenburg,Weihnachten
2023-12-25,Brandenburg,Weihnachten
2023-12-26,Brandenburg,Weihnachten
2023-12-27,Brandenburg,Weihnachten
2023-12-28,Brandenburg,Weihnachten
2023-12-29,Brandenburg,Weihnachten
2023-12-30,Brandenburg,Weihnachten
2023-12-31,Brandenburg,Weihnachten
2024-01-01,Brandenburg,Weihnachten
2024-01-02,Brandenburg,Weihnachten
2024-01-03,Brandenburg,Weihnachten
2024-01-04,Brandenburg,Weihnachten
2024-01-05,Brandenburg,Weihnachten
2024-02-05,Brandenburg,Winter
2024-02-06,Brandenburg,Winter
2024-02-07,Brandenburg,Winter
2024-02-08,Brandenburg,Winter
2024-02-09,Brandenburg,Winter
2024-03-25,Brandenburg,Ostern/Frühjahr
2024-03-26,Brandenburg,Ostern/Frühjahr
2024-03-27,Brandenburg,Ostern/Frühjahr
2024-03-28,Brandenburg,Ostern/Frühjahr
2024-03-29,Brandenburg,Ostern/Frühjahr
2024-03-30,Brandenburg,Ostern/Frühjahr
2024-03-31,Brandenburg,Ostern/Frühjahr
2024-04-01,Brandenburg,Ostern/Frühjahr
2024-04-02,Brandenburg,Ostern/Frühjahr
2024-04-03,Brandenburg,Ostern/Frühjahr
2024-04-04,Brandenburg,Ostern/Frühjahr
2024-04-05,Brandenburg,Ostern/Frühjahr
2024-07-18,Brandenburg,Sommer
2024-07-19,Brandenburg,Sommer
2024-07-20,Brandenburg,Sommer
2024-07-21,Brandenburg,Sommer
2024-07-22,Brandenburg,Sommer
2024-07-23,Brandenburg,Sommer
2024-07-24,Brandenburg,Sommer
2024-07-25,Brandenburg,Sommer
2024-07-26,Brandenburg,Sommer
2024-07-27,Brandenburg,Sommer
2024-07-28,Brandenburg,Sommer
2024-07-29,Brandenburg,Sommer
2024-07-30,Brandenburg,Sommer
2024-07-31,Brandenburg,Sommer
2024-08-01,Brandenburg,Sommer
2024-08-02,Brandenburg,Sommer
2024-08-03,Brandenburg,Sommer
2024-08-04,Brandenburg,Sommer
2024-08-05,Brandenburg,Sommer
2024-08-06,Brandenburg,Sommer
2024-08-07,Brandenburg,Sommer
2024-08-08,Brandenburg,Sommer
2024-08-09,Brandenburg,Sommer
2024-08-10,Brandenburg,Sommer
2024-08-11,Brandenburg,Sommer
2024-08-12,Brandenburg,Sommer
2024-08-13,Brandenburg,Sommer
2024-08-14,Brandenburg,Sommer
2024-08-15,Brandenburg,Sommer
2024-08-16,Brandenburg,Sommer
2024-08-17,Brandenburg,Sommer
2024-08-18,Brandenburg,Sommer
2024-08-19,Brandenburg,Sommer
2024-08-20,Brandenburg,Sommer
2024-08-21,Brandenburg,Sommer
2024-08-22,Brandenburg,Sommer
2024-08-23,Brandenburg,Sommer
2024-08-24,Brandenburg,Sommer
2024-08-25,Brandenburg,Sommer
2024-08-26,Brandenburg,Sommer
2024-08-27,Brandenburg,Sommer
2024-08-28,Brandenburg,Sommer
2024-08-29,Brandenburg,Sommer
2024-08-30,Brandenburg,Sommer
2024-08-31,Brandenburg,Sommer
2023-10-02,Bremen,Herbst
2023-10-16,Bremen,Herbst
2023-10-17,Bremen,Herbst
2023-10-18,Bremen,Herbst
2023-10-19,Bremen,Herbst
2023-10-20,Bremen,Herbst
2023-10-21,Bremen,Herbst
2023-10-22,Bremen,Herbst
2023-10-23,Bremen,Herbst
2023-10-24,Bremen,Herbst
2023-10-25,Bremen,Herbst
2023-10-26,Bremen,Herbst
2023-10-27,Bremen,Herbst
2023-10-28,Bremen,Herbst
2023-10-29,Bremen,Herbst
2023-10-30,Bremen,Herbst
2023-12-23,Bremen,Weihnachten
2023-12-24,Bremen,Weihnachten
2023-12-25,Bremen,Weihnachten
2023-12-26,Bremen,Weihnachten
2023-12-27,Bremen,Weihnachten
2023-12-28,Bremen,Weihnachten
2023-12-29,Bremen,Weihnachten
2023-12-30,Bremen,Weihnachten
2023-12-31,Bremen,Weihnachten
2024-01-01,Bremen,Weihnachten
2024-01-02,Bremen,Weihnachten
2024-01-03,Bremen,Weihnachten
2024-01-04,Bremen,Weihnachten
2024-01-05,Bremen,Weihnachten
2024-02-01,Bremen,Winter
2024-02-02,Bremen,Winter
2024-03-18,Bremen,Ostern/Frühjahr
2024-03-19,Bremen,Ostern/Frühjahr
2024-03-20,Bremen,Ostern/Frühjahr
2024-03-21,Bremen,Ostern/Frühjahr
2024-03-22,Bremen,Ostern/Frühjahr
2024-03-23,Bremen,Ostern/Frühjahr
2024-03-24,Bremen,Ostern/Frühjahr
2024-03-25,Bremen,Ostern/Frühjahr
2024-03-26,Bremen,Ostern/Frühjahr
2024-03-27,Bremen,Ostern/Frühjahr
2024-03-28,Bremen,Ostern/Frühjahr
2024-05-10,Bremen,Himmelfahrt/Pfingsten
2024-05-21,Bremen,Himmelfahrt/Pfingsten
2024-06-24,Bremen,Sommer
2024-06-25,Bremen,Sommer
2024-06-26,Bremen,Sommer
2024-06-27,Bremen,Sommer
2024-06-28,Bremen,Sommer
2024-06-29,Bremen,Sommer
2024-06-30,Bremen,Sommer
2024-07-01,Bremen,Sommer
2024-07-02,Bremen,Sommer
2024-07-03,Bremen,Sommer
2024-07-04,Bremen,Sommer
2024-07-05,Bremen,Sommer
2024-07-06,Bremen,Sommer
2024-07-07,Bremen,Sommer
2024-07-08,Bremen,Sommer
2024-07-09,Bremen,Sommer
2024-07-10,Bremen,Sommer
2024-07-11,Bremen,Sommer
2024-07-12,Bremen,Sommer
2024-07-13,Bremen,Sommer
2024-07-14,Bremen,Sommer
2024-07-15,Bremen,Sommer
2024-07-16,Bremen,Sommer
2024-07-17,Bremen,Sommer
2024-07-18,Bremen,Sommer
2024-07-19,Bremen,Sommer
2024-07-20,Bremen,Sommer
2024-07-21,Bremen,Sommer
2024-07-22,Bremen,Sommer
2024-07-23,Bremen,Sommer
2024-07-24,Bremen,Sommer
2024-07-25,Bremen,Sommer
2024-07-26,Bremen,Sommer
2024-07-27,Bremen,Sommer
2024-07-28,Bremen,Sommer
2024-07-29,Bremen,Sommer
2024-07-30,Bremen,Sommer
2024-07-31,Bremen,Sommer
2024-08-01,Bremen,Sommer
2024-08-02,Bremen,Sommer
2023-10-02,Hamburg,Herbst
2023-10-16,Hamburg,Herbst
2023-10-17,Hamburg,Herbst
2023-10-18,Hamburg,Herbst
2023-10-19,Hamburg,Herbst
2023-10-20,Hamburg,Herbst
2023-10-21,Hamburg,Herbst
2023-10-22,Hamburg,Herbst
2023-10-23,Hamburg,Herbst
2023-10-24,Hamburg,Herbst
2023-10-25,Hamburg,Herbst
2023-10-26,Hamburg,Herbst
2023-10-27,Hamburg,Herbst
2023-12-22,Hamburg,Weihnachten
2023-12-23,Hamburg,Weihnachten
2023-12-24,Hamburg,Weihnachten
2023-12-25,Hamburg,Weihnachten
2023-12-26,Hamburg,Weihnachten
2023-12-27,Hamburg,Weihnachten
2023-12-28,Hamburg,Weihnachten
2023-12-29,Hamburg,Weihnachten
2023-12-30,Hamburg,Weihnachten
2023-12-31,Hamburg,Weihnachten
2024-01-01,Hamburg,Weihnachten
2024-01-02,Hamburg,Weihnachten
2024-01-03,Hamburg,Weihnachten
2024-01-04,Hamburg,Weihnachten
2024-01-05,Hamburg,Weihnachten
2024-02-02,Hamburg,Winter
2024-03-18,Hamburg,Ostern/Frühjahr
2024-03-19,Hamburg,Ostern/Frühjahr
2024-03-20,Hamburg,Ostern/Frühjahr
2024-03-21,Hamburg,Ostern/Frühjahr
2024-03-22,Hamburg,Ostern/Frühjahr
2024-03-23,Hamburg,Ostern/Frühjahr
2024-03-24,Hamburg,Ostern/Frühjahr
2024-03-25,Hamburg,Ostern/Frühjahr
2024-03-26,Hamburg,Ostern/Frühjahr
2024-03-27,Hamburg,Ostern/Frühjahr
2024-03-28,Hamburg,Ostern/Frühjahr
2024-05-10,Hamburg,Himmelfahrt/Pfingsten
2024-05-21,Hamburg,Himmelfahrt/Pfingsten
2024-05-22,Hamburg,Himmelfahrt/Pfingsten
2024-05-23,Hamburg,Himmelfahrt/Pfingsten
2024-05-24,Hamburg,Himmelfahrt/Pfingsten
2024-07-18,Hamburg,Sommer
2024-07-19,Hamburg,Sommer
2024-07-20,Hamburg,Sommer
2024-07-21,Hamburg,Sommer
2024-07-22,Hamburg,Sommer
2024-07-23,Hamburg,Sommer
2024-07-24,Hamburg,Sommer
2024-07-25,Hamburg,Sommer
2024-07-26,Hamburg,Sommer
2024-07-27,Hamburg,Sommer
2024-07-28,Hamburg,Sommer
2024-07-29,Hamburg,Sommer
2024-07-30,Hamburg,Sommer
2024-07-31,Hamburg,Sommer
2024-08-01,Hamburg,Sommer
2024-08-02,Hamburg,Sommer
2024-08-03,Hamburg,Sommer
2024-08-04,Hamburg,Sommer
2024-08-05,Hamburg,Sommer
2024-08-06,Hamburg,Sommer
2024-08-07,Hamburg,Sommer
2024-08-08,Hamburg,Sommer
2024-08-09,Hamburg,Sommer
2024-08-10,Hamburg,Sommer
2024-08-11,Hamburg,Sommer
2024-08-12,Hamburg,Sommer
2024-08-13,Hamburg,Sommer
2024-08-14,Hamburg,Sommer
2024-08-15,Hamburg,Sommer
2024-08-16,Hamburg,Sommer
2024-08-17,Hamburg,Sommer
2024-08-18,Hamburg,Sommer
2024-08-19,Hamburg,Sommer
2024-08-20,Hamburg,Sommer
2024-08-21,Hamburg,Sommer
2024-08-22,Hamburg,Sommer
2024-08-23,Hamburg,Sommer
2024-08-24,Hamburg,Sommer
2024-08-25,Hamburg,Sommer
2024-08-26,Hamburg,Sommer
2024-08-27,Hamburg,Sommer
2024-08-28,Hamburg,Sommer
2023-10-23,Hessen,Herbst
2023-10-24,Hessen,Herbst
2023-10-25,Hessen,Herbst
2023-10-26,Hessen,Herbst
2023-10-27,Hessen,Herbst
2023-10-28,Hessen,Herbst
2023-12-27,Hessen,Weihnachten
2023-12-28,Hessen,Weihnachten
2023-12-29,Hessen,Weihnachten
2023-12-30,Hessen,Weihnachten
2023-12-31,Hessen,Weihnachten
2024-01-01,Hessen,Weihnachten
2024-01-02,Hessen,Weihnachten
2024-01-03,Hessen,Weihnachten
2024-01-04,Hessen,Weihnachten
2024-01-05,Hessen,Weihnachten
2024-01-06,Hessen,Weihnachten
2024-01-07,Hessen,Weihnachten
2024-01-08,Hessen,Weihnachten
2024-01-09,Hessen,Weihnachten
2024-01-10,Hessen,Weihnachten
2024-01-11,Hessen,Weihnachten
2024-01-12,Hessen,Weihnachten
2024-01-13,Hessen,Weihnachten
2024-03-25,Hessen,Ostern/Frühjahr
2024-03-26,Hessen,Ostern/Frühjahr
2024-03-27,Hessen,Ostern/Frühjahr
2024-03-28,Hessen,Ostern/Frühjahr
2024-03-29,Hessen,Ostern/Frühjahr
2024-03-30,Hessen,Ostern/Frühjahr
2024-03-31,Hessen,Ostern/Frühjahr
2024-04-01,Hessen,Ostern/Frühjahr
2024-04-02,Hessen,Ostern/Frühjahr
2024-04-03,Hessen,Ostern/Frühjahr
2024-04-04,Hessen,Ostern/Frühjahr
2024-04-05,Hessen,Ostern/Frühjahr
2024-04-06,Hessen,Ostern/Frühjahr
2024-04-07,Hessen,Ostern/Frühjahr
2024-04-08,Hessen,Ostern/Frühjahr
2024-04-09,Hessen,Ostern/Frühjahr
2024-04-10,Hessen,Ostern/Frühjahr
2024-04-11,Hessen,Ostern/Frühjahr
2024-04-12,Hessen,Ostern/Frühjahr
2024-04-13,Hessen,Ostern/Frühjahr
2024-07-15,Hessen,Sommer
2024-07-16,Hessen,Sommer
2024-07-17,Hessen,Sommer
2024-07-18,Hessen,Sommer
2024-07-19,Hessen,Sommer
2024-07-20,Hessen,Sommer
2024-07-21,Hessen,Sommer
2024-07-22,Hessen,Sommer
2024-07-23,Hessen,Sommer
2024-07-24,Hessen,Sommer
2024-07-25,Hessen,Sommer
2024-07-26,Hessen,Sommer
2024-07-27,Hessen,Sommer
2024-07-28,Hessen,Sommer
2024-07-29,Hessen,Sommer
2024-07-30,Hessen,Sommer
2024-07-31,Hessen,Sommer
2024-08-01,Hessen,Sommer
2024-08-02,Hessen,Sommer
2024-08-03,Hessen,Sommer
2024-08-04,Hessen,Sommer
2024-08-05,Hessen,Sommer
2024-08-06,Hessen,Sommer
2024-08-07,Hessen,Sommer
2024-08-08,Hessen,Sommer
2024-08-09,Hessen,Sommer
2024-08-10,Hessen,Sommer
2024-08-11,Hessen,Sommer
2024-08-12,Hessen,Sommer
2024-08-13,Hessen,Sommer
2024-08-14,Hessen,Sommer
2024-08-15,Hessen,Sommer
2024-08-16,Hessen,Sommer
2024-08-17,Hessen,Sommer
2024-08-18,Hessen,Sommer
2024-08-19,Hessen,Sommer
2024-08-20,Hessen,Sommer
2024-08-21,Hessen,Sommer
2024-08-22,Hessen,Sommer
2024-08-23,Hessen,Sommer
2023-10-09,Mecklenburg-Vorpommern,Herbst
2023-10-10,Mecklenburg-Vorpommern,Herbst
2023-10-11,Mecklenburg-Vorpommern,Herbst
2023-10-12,Mecklenburg-Vorpommern,Herbst
2023-10-13,Mecklenburg-Vorpommern,Herbst
2023-10-14,Mecklenburg-Vorpommern,Herbst
2023-10-30,Mecklenburg-Vorpommern,Herbst
2023-10-31,Mecklenburg-Vorpommern,Herbst
2023-11-01,Mecklenburg-Vorpommern,Herbst
2023-12-21,Mecklenburg-Vorpommern,Weihnachten
2023-12-22,Mecklenburg-Vorpommern,Weihnachten
2023-12-23,Mecklenburg-Vorpommern,Weihnachten
2023-12-24,Mecklenburg-Vorpommern,Weihnachten
2023-12-25,Mecklenburg-Vorpommern,Weihnachten
2023-12-26,Mecklenburg-Vorpommern,Weihnachten
2023-12-27,Mecklenburg-Vorpommern,Weihnachten
2023-12-28,Mecklenburg-Vorpommern,Weihnachten
2023-12-29,Mecklenburg-Vorpommern,Weihnachten
2023-12-30,Mecklenburg-Vorpommern,Weihnachten
2023-12-31,Mecklenburg-Vorpommern,Weihnachten
2024-01-01,Mecklenburg-Vorpommern,Weihnachten
2024-01-02,Mecklenburg-Vorpommern,Weihnachten
2024-01-03,Mecklenburg-Vorpommern,Weihnachten
2024-02-05,Mecklenburg-Vorpommern,Winter
2024-02-06,Mecklenburg-Vorpommern,Winter
2024-02-07,Mecklenburg-Vorpommern,Winter
2024-02-08,Mecklenburg-Vorpommern,Winter
2024-02-09,Mecklenburg-Vorpommern,Winter
2024-02-10,Mecklenburg-Vorpommern,Winter
2024-02-11,Mecklenburg-Vorpommern,Winter
2024-02-12,Mecklenburg-Vorpommern,Winter
2024-02-13,Mecklenburg-Vorpommern,Winter
2024-02-14,Mecklenburg-Vorpommern,Winter
2024-02-15,Mecklenburg-Vorpommern,Winter
2024-02-16,Mecklenburg-Vorpommern,Winter
2024-03-25,Mecklenburg-Vorpommern,Ostern/Frühjahr
2024-03-26,Mecklenburg-Vorpommern,Ostern/Frühjahr
2024-03-27,Mecklenburg-Vorpommern,Ostern/Frühjahr
2024-03-28,Mecklenburg-Vorpommern,Ostern/Frühjahr
2024-03-29,Mecklenburg-Vorpommern,Ostern/Frühjahr
2024-03-30,Mecklenburg-Vorpommern,Ostern/Frühjahr
2024-03-31,Mecklenburg-Vorpommern,Ostern/Frühjahr
2024-04-01,Mecklenburg-Vorpommern,Ostern/Frühjahr
2024-04-02,Mecklenburg-Vorpommern,Ostern/Frühjahr
2024-04-03,Mecklenburg-Vorpommern,Ostern/Frühjahr
2024-05-10,Mecklenburg-Vorpommern,Himmelfahrt/Pfingsten
2024-05-17,Mecklenburg-Vorpommern,Himmelfahrt/Pfingsten
2024-05-18,Mecklenburg-Vorpommern,Himmelfahrt/Pfingsten
2024-05-19,Mecklenburg-Vorpommern,Himmelfahrt/Pfingsten
2024-05-20,Mecklenburg-Vorpommern,Himmelfahrt/Pfingsten
2024-05-21,Mecklenburg-Vorpommern,Himmelfahrt/Pfingsten
2024-07-22,Mecklenburg-Vorpommern,Sommer
