date,state,holiday
2017-12-25,Hessen,Weihnachten
2017-12-26,Hessen,Weihnachten
2017-12-27,Hessen,Weihnachten
2017-12-28,Hessen,Weihnachten
2017-12-29,Hessen,Weihnachten
2017-12-30,Hessen,Weihnachten
2017-12-31,Hessen,Weihnachten
2018-01-01,Hessen,Weihnachten
2018-01-02,Hessen,Weihnachten
2018-01-03,Hessen,Weihnachten
2018-01-04,Hessen,Weihnachten
2018-01-05,Hessen,Weihnachten
2018-01-06,Hessen,Weihnachten
2018-01-07,Hessen,Weihnachten
2018-01-08,Hessen,Weihnachten
2018-01-09,Hessen,Weihnachten
2018-01-10,Hessen,Weihnachten
2018-01-11,Hessen,Weihnachten
2018-01-12,Hessen,Weihnachten
2018-01-13,Hessen,Weihnachten
2018-03-26,Hessen,Ostern/Frühjahr
2018-03-27,Hessen,Ostern/Frühjahr
2018-03-28,Hessen,Ostern/Frühjahr
2018-03-29,Hessen,Ostern/Frühjahr
2018-03-30,Hessen,Ostern/Frühjahr
2018-03-31,Hessen,Ostern/Frühjahr
2018-04-01,Hessen,Ostern/Frühjahr
2018-04-02,Hessen,Ostern/Frühjahr
2018-04-03,Hessen,Ostern/Frühjahr
2018-04-04,Hessen,Ostern/Frühjahr
2018-04-05,Hessen,Ostern/Frühjahr
2018-04-06,Hessen,Ostern/Frühjahr
2018-04-07,Hessen,Ostern/Frühjahr
2017-10-02,Mecklenburg-Vorpommern,Herbst
2017-10-23,Mecklenburg-Vorpommern,Herbst
2017-10-24,Mecklenburg-Vorpommern,Herbst
2017-10-25,Mecklenburg-Vorpommern,Herbst
2017-10-26,Mecklenburg-Vorpommern,Herbst
2017-10-27,Mecklenburg-Vorpommern,Herbst
2017-10-28,Mecklenburg-Vorpommern,Herbst
2017-10-29,Mecklenburg-Vorpommern,Herbst
2017-10-30,Mecklenburg-Vorpommern,Herbst
2017-12-21,Mecklenburg-Vorpommern,Weihnachten
2017-12-22,Mecklenburg-Vorpommern,Weihnachten
2017-12-23,Mecklenburg-Vorpommern,Weihnachten
2017-12-24,Mecklenburg-Vorpommern,Weihnachten
2017-12-25,Mecklenburg-Vorpommern,Weihnachten
2017-12-26,Mecklenburg-Vorpommern,Weihnachten
2017-12-27,Mecklenburg-Vorpommern,Weihnachten
2017-12-28,Mecklenburg-Vorpommern,Weihnachten
2017-12-29,Mecklenburg-Vorpommern,Weihnachten
2017-12-30,Mecklenburg-Vorpommern,Weihnachten
2017-12-31,Mecklenburg-Vorpommern,Weihnachten
2018-01-01,Mecklenburg-Vorpommern,Weihnachten
2018-01-02,Mecklenburg-Vorpommern,Weihnachten
2018-01-03,Mecklenburg-Vorpommern,Weihnachten
2018-02-05,Mecklenburg-Vorpommern,Winter
2018-02-06,Mecklenburg-Vorpommern,Winter
2018-02-07,Mecklenburg-Vorpommern,Winter
2018-02-08,Mecklenburg-Vorpommern,Winter
2018-02-09,Mecklenburg-Vorpommern,Winter
2018-02-10,Mecklenburg-Vorpommern,Winter
2018-02-11,Mecklenburg-Vorpommern,Winter
2018-02-12,Mecklenburg-Vorpommern,Winter
2018-02-13,Mecklenburg-Vorpommern,Winter
2018-02-14,Mecklenburg-Vorpommern,Winter
2018-02-15,Mecklenburg-Vorpommern,Winter
2018-02-16,Mecklenburg-Vorpommern,Winter
2018-03-26,Mecklenburg-Vorpommern,Ostern/Frühjahr
2018-03-27,Mecklenburg-Vorpommern,Ostern/Frühjahr
2018-03-28,Mecklenburg-Vorpommern,Ostern/Frühjahr
2018-03-29,Mecklenburg-Vorpommern,Ostern/Frühjahr
2018-03-30,Mecklenburg-Vorpommern,Ostern/Frühjahr
2018-03-31,Mecklenburg-Vorpommern,Ostern/Frühjahr
2018-04-01,Mecklenburg-Vorpommern,Ostern/Frühjahr
2018-04-02,Mecklenburg-Vorpommern,Ostern/Frühjahr
2018-04-03,Mecklenburg-Vorpommern,Ostern/Frühjahr
2018-04-04,Mecklenburg-Vorpommern,Ostern/Frühjahr
2018-05-11,Mecklenburg-Vorpommern,Himmelfahrt/Pfingsten
2018-05-18,Mecklenburg-Vorpommern,Himmelfahrt/Pfingsten
2018-05-19,Mecklenburg-Vorpommern,Himmelfahrt/Pfingsten
2018-05-20,Mecklenburg-Vorpommern,Himmelfahrt/Pfingsten
2018-05-21,Mecklenburg-Vorpommern,Himmelfahrt/Pfingsten
2018-05-22,Mecklenburg-Vorpommern,Himmelfahrt/Pfingsten
2017-10-02,Niedersachsen,Herbst
2017-10-03,Niedersachsen,Herbst
2017-10-04,Niedersachsen,Herbst
2017-10-05,Niedersachsen,Herbst
2017-10-06,Niedersachsen,Herbst
2017-10-07,Niedersachsen,Herbst
2017-10-08,Niedersachsen,Herbst
2017-10-09,Niedersachsen,Herbst
2017-10-10,Niedersachsen,Herbst
2017-10-11,Niedersachsen,Herbst
2017-10-12,Niedersachsen,Herbst
2017-10-13,Niedersachsen,Herbst
2017-10-30,Niedersachsen,Herbst
2017-12-22,Niedersachsen,Weihnachten
2017-12-23,Niedersachsen,Weihnachten
2017-12-24,Niedersachsen,Weihnachten
2017-12-25,Niedersachsen,Weihnachten
2017-12-26,Niedersachsen,Weihnachten
2017-12-27,Niedersachsen,Weihnachten
2017-12-28,Niedersachsen,Weihnachten
2017-12-29,Niedersachsen,Weihnachten
2017-12-30,Niedersachsen,Weihnachten
2017-12-31,Niedersachsen,Weihnachten
2018-01-01,Niedersachsen,Weihnachten
2018-01-02,Niedersachsen,Weihnachten
2018-01-03,Niedersachsen,Weihnachten
2018-01-04,Niedersachsen,Weihnachten
2018-01-05,Niedersachsen,Weihnachten
2018-02-01,Niedersachsen,Winter
2018-02-02,Niedersachsen,Winter
2018-03-19,Niedersachsen,Ostern/Frühjahr
2018-03-20,Niedersachsen,Ostern/Frühjahr
2018-03-21,Niedersachsen,Ostern/Frühjahr
2018-03-22,Niedersachsen,Ostern/Frühjahr
2018-03-23,Niedersachsen,Ostern/Frühjahr
2018-03-24,Niedersachsen,Ostern/Frühjahr
2018-03-25,Niedersachsen,Ostern/Frühjahr
2018-03-26,Niedersachsen,Ostern/Frühjahr
2018-03-27,Niedersachsen,Ostern/Frühjahr
2018-03-28,Niedersachsen,Ostern/Frühjahr
2018-03-29,Niedersachsen,Ostern/Frühjahr
2018-03-30,Niedersachsen,Ostern/Frühjahr
2018-03-31,Niedersachsen,Ostern/Frühjahr
2018-04-01,Niedersachsen,Ostern/Frühjahr
2018-04-02,Niedersachsen,Ostern/Frühjahr
2018-04-03,Niedersachsen,Ostern/Frühjahr
2018-04-30,Niedersachsen,Himmelfahrt/Pfingsten
2018-05-11,Niedersachsen,Himmelfahrt/Pfingsten
2018-05-22,Niedersachsen,Himmelfahrt/Pfingsten
2017-10-23,Nordrhein-Westfalen,Herbst
2017-10-24,Nordrhein-Westfalen,Herbst
2017-10-25,Nordrhein-Westfalen,Herbst
2017-10-26,Nordrhein-Westfalen,Herbst
2017-10-27,Nordrhein-Westfalen,Herbst
2017-10-28,Nordrhein-Westfalen,Herbst
2017-10-29,Nordrhein-Westfalen,Herbst
2017-10-30,Nordrhein-Westfalen,Herbst
2017-10-31,Nordrhein-Westfalen,Herbst
2017-11-01,Nordrhein-Westfalen,Herbst
2017-11-02,Nordrhein-Westfalen,Herbst
2017-11-03,Nordrhein-Westfalen,Herbst
2017-11-04,Nordrhein-Westfalen,Herbst
2017-12-27,Nordrhein-Westfalen,Weihnachten
2017-12-28,Nordrhein-Westfalen,Weihnachten
2017-12-29,Nordrhein-Westfalen,Weihnachten
2017-12-30,Nordrhein-Westfalen,Weihnachten
2017-12-31,Nordrhein-Westfalen,Weihnachten
2018-01-01,Nordrhein-Westfalen,Weihnachten
2018-01-02,Nordrhein-Westfalen,Weihnachten
2018-01-03,Nordrhein-Westfalen,Weihnachten
2018-01-04,Nordrhein-Westfalen,Weihnachten
2018-01-05,Nordrhein-Westfalen,Weihnachten
2018-01-06,Nordrhein-Westfalen,Weihnachten
2018-03-26,Nordrhein-Westfalen,Ostern/Frühjahr
2018-03-27,Nordrhein-Westfalen,Ostern/Frühjahr
2018-03-28,Nordrhein-Westfalen,Ostern/Frühjahr
2018-03-29,Nordrhein-Westfalen,Ostern/Frühjahr
2018-03-30,Nordrhein-Westfalen,Ostern/Frühjahr
2018-03-31,Nordrhein-Westfalen,Ostern/Frühjahr
2018-04-01,Nordrhein-Westfalen,Ostern/Frühjahr
2018-04-02,Nordrhein-Westfalen,Ostern/Frühjahr
2018-04-03,Nordrhein-Westfalen,Ostern/Frühjahr
2018-04-04,Nordrhein-Westfalen,Ostern/Frühjahr
2018-04-05,Nordrhein-Westfalen,Ostern/Frühjahr
2018-04-06,Nordrhein-Westfalen,Ostern/Frühjahr
2018-04-07,Nordrhein-Westfalen,Ostern/Frühjahr
2018-05-22,Nordrhein-Westfalen,Himmelfahrt/Pfingsten
2018-05-23,Nordrhein-Westfalen,Himmelfahrt/Pfingsten
2018-05-24,Nordrhein-Westfalen,Himmelfahrt/Pfingsten
2018-05-25,Nordrhein-Westfalen,Himmelfahrt/Pfingsten
2017-10-02,Rheinland-Pfalz,Herbst
2017-10-03,Rheinland-Pfalz,Herbst
2017-10-04,Rheinland-Pfalz,Herbst
2017-10-05,Rheinland-Pfalz,Herbst
2017-10-06,Rheinland-Pfalz,Herbst
2017-10-07,Rheinland-Pfalz,Herbst
2017-10-08,Rheinland-Pfalz,Herbst
2017-10-09,Rheinland-Pfalz,Herbst
2017-10-10,Rheinland-Pfalz,Herbst
2017-10-11,Rheinland-Pfalz,Herbst
2017-10-12,Rheinland-Pfalz,Herbst
2017-10-13,Rheinland-Pfalz,Herbst
2017-12-22,Rheinland-Pfalz,Weihnachten
2017-12-23,Rheinland-Pfalz,Weihnachten
2017-12-24,Rheinland-Pfalz,Weihnachten
2017-12-25,Rheinland-Pfalz,Weihnachten
2017-12-26,Rheinland-Pfalz,Weihnachten
2017-12-27,Rheinland-Pfalz,Weihnachten
2017-12-28,Rheinland-Pfalz,Weihnachten
2017-12-29,Rheinland-Pfalz,Weihnachten
2017-12-30,Rheinland-Pfalz,Weihnachten
2017-12-31,Rheinland-Pfalz,Weihnachten
2018-01-01,Rheinland-Pfalz,Weihnachten
2018-01-02,Rheinland-Pfalz,Weihnachten
2018-01-03,Rheinland-Pfalz,Weihnachten
2018-01-04,Rheinland-Pfalz,Weihnachten
2018-01-05,Rheinland-Pfalz,Weihnachten
2018-01-06,Rheinland-Pfalz,Weihnachten
2018-01-07,Rheinland-Pfalz,Weihnachten
2018-01-08,Rheinland-Pfalz,Weihnachten
2018-01-09,Rheinland-Pfalz,Weihnachten
2018-03-26,Rheinland-Pfalz,Ostern/Frühjahr
2018-03-27,Rheinland-Pfalz,Ostern/Frühjahr
2018-03-28,Rheinland-Pfalz,Ostern/Frühjahr
2018-03-29,Rheinland-Pfalz,Ostern/Frühjahr
2018-03-30,Rheinland-Pfalz,Ostern/Frühjahr
2018-03-31,Rheinland-Pfalz,Ostern/Frühjahr
2018-04-01,Rheinland-Pfalz,Ostern/Frühjahr
2018-04-02,Rheinland-Pfalz,Ostern/Frühjahr
2018-04-03,Rheinland-Pfalz,Ostern/Frühjahr
2018-04-04,Rheinland-Pfalz,Ostern/Frühjahr
2018-04-05,Rheinland-Pfalz,Ostern/Frühjahr
2018-04-06,Rheinland-Pfalz,Ostern/Frühjahr
2017-10-02,Saarland,Herbst
2017-10-03,Saarland,Herbst
2017-10-04,Saarland,Herbst
2017-10-05,Saarland,Herbst
2017-10-06,Saarland,Herbst
2017-10-07,Saarland,Herbst
2017-10-08,Saarland,Herbst
2017-10-09,Saarland,Herbst
2017-10-10,Saarland,Herbst
2017-10-11,Saarland,Herbst
2017-10-12,Saarland,Herbst
2017-10-13,Saarland,Herbst
2017-10-14,Saarland,Herbst
2017-12-21,Saarland,Weihnachten
2017-12-22,Saarland,Weihnachten
2017-12-23,Saarland,Weihnachten
2017-12-24,Saarland,Weihnachten
2017-12-25,Saarland,Weihnachten
2017-12-26,Saarland,Weihnachten
2017-12-27,Saarland,Weihnachten
2017-12-28,Saarland,Weihnachten
2017-12-29,Saarland,Weihnachten
2017-12-30,Saarland,Weihnachten
2017-12-31,Saarland,Weihnachten
2018-01-01,Saarland,Weihnachten
2018-01-02,Saarland,Weihnachten
2018-01-03,Saarland,Weihnachten
2018-01-04,Saarland,Weihnachten
2018-01-05,Saarland,Weihnachten
2018-02-12,Saarland,Winter
2018-02-13,Saarland,Winter
2018-02-14,Saarland,Winter
2018-02-15,Saarland,Winter
2018-02-16,Saarland,Winter
2018-02-17,Saarland,Winter
2018-03-26,Saarland,Ostern/Frühjahr
2018-03-27,Saarland,Ostern/Frühjahr
2018-03-28,Saarland,Ostern/Frühjahr
2018-03-29,Saarland,Ostern/Frühjahr
2018-03-30,Saarland,Ostern/Frühjahr
2018-03-31,Saarland,Ostern/Frühjahr
2018-04-01,Saarland,Ostern/Frühjahr
2018-04-02,Saarland,Ostern/Frühjahr
2018-04-03,Saarland,Ostern/Frühjahr
2018-04-04,Saarland,Ostern/Frühjahr
2018-04-05,Saarland,Ostern/Frühjahr
2018-04-06,Saarland,Ostern/Frühjahr
2017-10-02,Sachsen,Herbst
2017-10-03,Sachsen,Herbst
2017-10-04,Sachsen,Herbst
2017-10-05,Sachsen,Herbst
2017-10-06,Sachsen,Herbst
2017-10-07,Sachsen,Herbst
2017-10-08,Sachsen,Herbst
2017-10-09,Sachsen,Herbst
2017-10-10,Sachsen,Herbst
2017-10-11,Sachsen,Herbst
2017-10-12,Sachsen,Herbst
2017-10-13,Sachsen,Herbst
2017-10-14,Sachsen,Herbst
2017-10-30,Sachsen,Herbst
2017-12-23,Sachsen,Weihnachten
2017-12-24,Sachsen,Weihnachten
2017-12-25,Sachsen,Weihnachten
2017-12-26,Sachsen,Weihnachten
2017-12-27,Sachsen,Weihnachten
2017-12-28,Sachsen,Weihnachten
2017-12-29,Sachsen,Weihnachten
2017-12-30,Sachsen,Weihnachten
2017-12-31,Sachsen,Weihnachten
2018-01-01,Sachsen,Weihnachten
2018-01-02,Sachsen,Weihnachten
2018-02-12,Sachsen,Winter
2018-02-13,Sachsen,Winter
2018-02-14,Sachsen,Winter
2018-02-15,Sachsen,Winter
2018-02-16,Sachsen,Winter
2018-02-17,Sachsen,Winter
2018-02-18,Sachsen,Winter
2018-02-19,Sachsen,Winter
2018-02-20,Sachsen,Winter
2018-02-21,Sachsen,Winter
2018-02-22,Sachsen,Winter
2018-02-23,Sachsen,Winter
2018-03-29,Sachsen,Ostern/Frühjahr
2018-03-30,Sachsen,Ostern/Frühjahr
2018-03-31,Sachsen,Ostern/Frühjahr
2018-04-01,Sachsen,Ostern/Frühjahr
2018-04-02,Sachsen,Ostern/Frühjahr
2018-04-03,Sachsen,Ostern/Frühjahr
2018-04-04,Sachsen,Ostern/Frühjahr
