date,state,holiday
2022-01-03,Bremen,Weihnachten
2022-01-04,Bremen,Weihnachten
2022-01-05,Bremen,Weihnachten
2022-01-06,Bremen,Weihnachten
2022-01-07,Bremen,Weihnachten
2022-01-08,Bremen,Weihnachten
2022-01-31,Bremen,Winter
2022-02-01,Bremen,Winter
2022-04-04,Bremen,Ostern/Frühjahr
2022-04-05,Bremen,Ostern/Frühjahr
2022-04-06,Bremen,Ostern/Frühjahr
2022-04-07,Bremen,Ostern/Frühjahr
2022-04-08,Bremen,Ostern/Frühjahr
2022-04-09,Bremen,Ostern/Frühjahr
2022-04-10,Bremen,Ostern/Frühjahr
2022-04-11,Bremen,Ostern/Frühjahr
2022-04-12,Bremen,Ostern/Frühjahr
2022-04-13,Bremen,Ostern/Frühjahr
2022-04-14,Bremen,Ostern/Frühjahr
2022-04-15,Bremen,Ostern/Frühjahr
2022-04-16,Bremen,Ostern/Frühjahr
2022-04-17,Bremen,Ostern/Frühjahr
2022-04-18,Bremen,Ostern/Frühjahr
2022-04-19,Bremen,Ostern/Frühjahr
2022-05-27,Bremen,Himmelfahrt/Pfingsten
2022-06-07,Bremen,Himmelfahrt/Pfingsten
2021-10-04,Hamburg,Herbst
2021-10-05,Hamburg,Herbst
2021-10-06,Hamburg,Herbst
2021-10-07,Hamburg,Herbst
2021-10-08,Hamburg,Herbst
2021-10-09,Hamburg,Herbst
2021-10-10,Hamburg,Herbst
2021-10-11,Hamburg,Herbst
2021-10-12,Hamburg,Herbst
2021-10-13,Hamburg,Herbst
2021-10-14,Hamburg,Herbst
2021-10-15,Hamburg,Herbst
2021-12-23,Hamburg,Weihnachten
2021-12-24,Hamburg,Weihnachten
2021-12-25,Hamburg,Weihnachten
2021-12-26,Hamburg,Weihnachten
2021-12-27,Hamburg,Weihnachten
2021-12-28,Hamburg,Weihnachten
2021-12-29,Hamburg,Weihnachten
2021-12-30,Hamburg,Weihnachten
2021-12-31,Hamburg,Weihnachten
2022-01-01,Hamburg,Weihnachten
2022-01-02,Hamburg,Weihnachten
2022-01-03,Hamburg,Weihnachten
2022-01-04,Hamburg,Weihnachten
2022-01-28,Hamburg,Winter
2022-03-07,Hamburg,Ostern/Frühjahr
2022-03-08,Hamburg,Ostern/Frühjahr
2022-03-09,Hamburg,Ostern/Frühjahr
2022-03-10,Hamburg,Ostern/Frühjahr
2022-03-11,Hamburg,Ostern/Frühjahr
2022-03-12,Hamburg,Ostern/Frühjahr
2022-03-13,Hamburg,Ostern/Frühjahr
2022-03-14,Hamburg,Ostern/Frühjahr
2022-03-15,Hamburg,Ostern/Frühjahr
2022-03-16,Hamburg,Ostern/Frühjahr
2022-03-17,Hamburg,Ostern/Frühjahr
2022-03-18,Hamburg,Ostern/Frühjahr
2022-05-23,Hamburg,Himmelfahrt/Pfingsten
2022-05-24,Hamburg,Himmelfahrt/Pfingsten
2022-05-25,Hamburg,Himmelfahrt/Pfingsten
2022-05-26,Hamburg,Himmelfahrt/Pfingsten
2022-05-27,Hamburg,Himmelfahrt/Pfingsten
2021-10-11,Hessen,Herbst
2021-10-12,Hessen,Herbst
2021-10-13,Hessen,Herbst
2021-10-14,Hessen,Herbst
2021-10-15,Hessen,Herbst
2021-10-16,Hessen,Herbst
2021-10-17,Hessen,Herbst
2021-10-18,Hessen,Herbst
2021-10-19,Hessen,Herbst
2021-10-20,Hessen,Herbst
2021-10-21,Hessen,Herbst
2021-10-22,Hessen,Herbst
2021-10-23,Hessen,Herbst
2021-12-23,Hessen,Weihnachten
2021-12-24,Hessen,Weihnachten
2021-12-25,Hessen,Weihnachten
2021-12-26,Hessen,Weihnachten
2021-12-27,Hessen,Weihnachten
2021-12-28,Hessen,Weihnachten
2021-12-29,Hessen,Weihnachten
2021-12-30,Hessen,Weihnachten
2021-12-31,Hessen,Weihnachten
2022-01-01,Hessen,Weihnachten
2022-01-02,Hessen,Weihnachten
2022-01-03,Hessen,Weihnachten
2022-01-04,Hessen,Weihnachten
2022-01-05,Hessen,Weihnachten
2022-01-06,Hessen,Weihnachten
2022-01-07,Hessen,Weihnachten
2022-01-08,Hessen,Weihnachten
2022-04-11,Hessen,Ostern/Frühjahr
2022-04-12,Hessen,Ostern/Frühjahr
2022-04-13,Hessen,Ostern/Frühjahr
2022-04-14,Hessen,Ostern/Frühjahr
2022-04-15,Hessen,Ostern/Frühjahr
2022-04-16,Hessen,Ostern/Frühjahr
2022-04-17,Hessen,Ostern/Frühjahr
2022-04-18,Hessen,Ostern/Frühjahr
2022-04-19,Hessen,Ostern/Frühjahr
2022-04-20,Hessen,Ostern/Frühjahr
2022-04-21,Hessen,Ostern/Frühjahr
2022-04-22,Hessen,Ostern/Frühjahr
2022-04-23,Hessen,Ostern/Frühjahr
2021-10-02,Mecklenburg-Vorpommern,Herbst
2021-10-03,Mecklenburg-Vorpommern,Herbst
2021-10-04,Mecklenburg-Vorpommern,Herbst
2021-10-05,Mecklenburg-Vorpommern,Herbst
2021-10-06,Mecklenburg-Vorpommern,Herbst
2021-10-07,Mecklenburg-Vorpommern,Herbst
2021-10-08,Mecklenburg-Vorpommern,Herbst
2021-10-09,Mecklenburg-Vorpommern,Herbst
2021-11-01,Mecklenburg-Vorpommern,Herbst
2021-11-02,Mecklenburg-Vorpommern,Herbst
2021-12-22,Mecklenburg-Vorpommern,Weihnachten
2021-12-23,Mecklenburg-Vorpommern,Weihnachten
2021-12-24,Mecklenburg-Vorpommern,Weihnachten
2021-12-25,Mecklenburg-Vorpommern,Weihnachten
2021-12-26,Mecklenburg-Vorpommern,Weihnachten
2021-12-27,Mecklenburg-Vorpommern,Weihnachten
2021-12-28,Mecklenburg-Vorpommern,Weihnachten
2021-12-29,Mecklenburg-Vorpommern,Weihnachten
2021-12-30,Mecklenburg-Vorpommern,Weihnachten
2021-12-31,Mecklenburg-Vorpommern,Weihnachten
2022-02-05,Mecklenburg-Vorpommern,Winter
2022-02-06,Mecklenburg-Vorpommern,Winter
2022-02-07,Mecklenburg-Vorpommern,Winter
2022-02-08,Mecklenburg-Vorpommern,Winter
2022-02-09,Mecklenburg-Vorpommern,Winter
2022-02-10,Mecklenburg-Vorpommern,Winter
2022-02-11,Mecklenburg-Vorpommern,Winter
2022-02-12,Mecklenburg-Vorpommern,Winter
2022-02-13,Mecklenburg-Vorpommern,Winter
2022-02-14,Mecklenburg-Vorpommern,Winter
2022-02-15,Mecklenburg-Vorpommern,Winter
2022-02-16,Mecklenburg-Vorpommern,Winter
2022-02-17,Mecklenburg-Vorpommern,Winter
2022-02-18,Mecklenburg-Vorpommern,Winter
2022-04-11,Mecklenburg-Vorpommern,Ostern/Frühjahr
2022-04-12,Mecklenburg-Vorpommern,Ostern/Frühjahr
2022-04-13,Mecklenburg-Vorpommern,Ostern/Frühjahr
2022-04-14,Mecklenburg-Vorpommern,Ostern/Frühjahr
2022-04-15,Mecklenburg-Vorpommern,Ostern/Frühjahr
2022-04-16,Mecklenburg-Vorpommern,Ostern/Frühjahr
2022-04-17,Mecklenburg-Vorpommern,Ostern/Frühjahr
2022-04-18,Mecklenburg-Vorpommern,Ostern/Frühjahr
2022-04-19,Mecklenburg-Vorpommern,Ostern/Frühjahr
2022-04-20,Mecklenburg-Vorpommern,Ostern/Frühjahr
2022-05-27,Mecklenburg-Vorpommern,Himmelfahrt/Pfingsten
2022-06-03,Mecklenburg-Vorpommern,Himmelfahrt/Pfingsten
2022-06-04,Mecklenburg-Vorpommern,Himmelfahrt/Pfingsten
2022-06-05,Mecklenburg-Vorpommern,Himmelfahrt/Pfingsten
2022-06-06,Mecklenburg-Vorpommern,Himmelfahrt/Pfingsten
2022-06-07,Mecklenburg-Vorpommern,Himmelfahrt/Pfingsten
2021-10-18,Niedersachsen,Herbst
2021-10-19,Niedersachsen,Herbst
2021-10-20,Niedersachsen,Herbst
2021-10-21,Niedersachsen,Herbst
2021-10-22,Niedersachsen,Herbst
2021-10-23,Niedersachsen,Herbst
2021-10-24,Niedersachsen,Herbst
2021-10-25,Niedersachsen,Herbst
2021-10-26,Niedersachsen,Herbst
2021-10-27,Niedersachsen,Herbst
2021-10-28,Niedersachsen,Herbst
2021-10-29,Niedersachsen,Herbst
2021-12-23,Niedersachsen,Weihnachten
2021-12-24,Niedersachsen,Weihnachten
2021-12-25,Niedersachsen,Weihnachten
2021-12-26,Niedersachsen,Weihnachten
2021-12-27,Niedersachsen,Weihnachten
2021-12-28,Niedersachsen,Weihnachten
2021-12-29,Niedersachsen,Weihnachten
2021-12-30,Niedersachsen,Weihnachten
2021-12-31,Niedersachsen,Weihnachten
2022-01-01,Niedersachsen,Weihnachten
2022-01-02,Niedersachsen,Weihnachten
2022-01-03,Niedersachsen,Weihnachten
2022-01-04,Niedersachsen,Weihnachten
2022-01-05,Niedersachsen,Weihnachten
2022-01-06,Niedersachsen,Weihnachten
2022-01-07,Niedersachsen,Weihnachten
2022-01-31,Niedersachsen,Winter
2022-02-01,Niedersachsen,Winter
2022-04-04,Niedersachsen,Ostern/Frühjahr
2022-04-05,Niedersachsen,Ostern/Frühjahr
2022-04-06,Niedersachsen,Ostern/Frühjahr
2022-04-07,Niedersachsen,Ostern/Frühjahr
2022-04-08,Niedersachsen,Ostern/Frühjahr
2022-04-09,Niedersachsen,Ostern/Frühjahr
2022-04-10,Niedersachsen,Ostern/Frühjahr
2022-04-11,Niedersachsen,Ostern/Frühjahr
2022-04-12,Niedersachsen,Ostern/Frühjahr
2022-04-13,Niedersachsen,Ostern/Frühjahr
2022-04-14,Niedersachsen,Ostern/Frühjahr
2022-04-15,Niedersachsen,Ostern/Frühjahr
2022-04-16,Niedersachsen,Ostern/Frühjahr
2022-04-17,Niedersachsen,Ostern/Frühjahr
2022-04-18,Niedersachsen,Ostern/Frühjahr
2022-04-19,Niedersachsen,Ostern/Frühjahr
2022-05-27,Niedersachsen,Himmelfahrt/Pfingsten
2022-06-07,Niedersachsen,Himmelfahrt/Pfingsten
2021-10-11,Nordrhein-Westfalen,Herbst
2021-10-12,Nordrhein-Westfalen,Herbst
2021-10-13,Nordrhein-Westfalen,Herbst
2021-10-14,Nordrhein-Westfalen,Herbst
2021-10-15,Nordrhein-Westfalen,Herbst
2021-10-16,Nordrhein-Westfalen,Herbst
2021-10-17,Nordrhein-Westfalen,Herbst
2021-10-18,Nordrhein-Westfalen,Herbst
2021-10-19,Nordrhein-Westfalen,Herbst
2021-10-20,Nordrhein-Westfalen,Herbst
2021-10-21,Nordrhein-Westfalen,Herbst
2021-10-22,Nordrhein-Westfalen,Herbst
2021-10-23,Nordrhein-Westfalen,Herbst
2021-12-24,Nordrhein-Westfalen,Weihnachten
2021-12-25,Nordrhein-Westfalen,Weihnachten
2021-12-26,Nordrhein-Westfalen,Weihnachten
2021-12-27,Nordrhein-Westfalen,Weihnachten
2021-12-28,Nordrhein-Westfalen,Weihnachten
2021-12-29,Nordrhein-Westfalen,Weihnachten
2021-12-30,Nordrhein-Westfalen,Weihnachten
2021-12-31,Nordrhein-Westfalen,Weihnachten
2022-01-01,Nordrhein-Westfalen,Weihnachten
2022-01-02,Nordrhein-Westfalen,Weihnachten
2022-01-03,Nordrhein-Westfalen,Weihnachten
2022-01-04,Nordrhein-Westfalen,Weihnachten
2022-01-05,Nordrhein-Westfalen,Weihnachten
2022-01-06,Nordrhein-Westfalen,Weihnachten
2022-01-07,Nordrhein-Westfalen,Weihnachten
2022-01-08,Nordrhein-Westfalen,Weihnachten
2022-04-11,Nordrhein-Westfalen,Ostern/Frühjahr
2022-04-12,Nordrhein-Westfalen,Ostern/Frühjahr
2022-04-13,Nordrhein-Westfalen,Ostern/Frühjahr
2022-04-14,Nordrhein-Westfalen,Ostern/Frühjahr
2022-04-15,Nordrhein-Westfalen,Ostern/Frühjahr
2022-04-16,Nordrhein-Westfalen,Ostern/Frühjahr
2022-04-17,Nordrhein-Westfalen,Ostern/Frühjahr
2022-04-18,Nordrhein-Westfalen,Ostern/Frühjahr
2022-04-19,Nordrhein-Westfalen,Ostern/Frühjahr
2022-04-20,Nordrhein-Westfalen,Ostern/Frühjahr
2022-04-21,Nordrhein-Westfalen,Ostern/Frühjahr
2022-04-22,Nordrhein-Westfalen,Ostern/Frühjahr
2022-04-23,Nordrhein-Westfalen,Ostern/Frühjahr
2021-10-11,Rheinland-Pfalz,Herbst
2021-10-12,Rheinland-Pfalz,Herbst
2021-10-13,Rheinland-Pfalz,Herbst
2021-10-14,Rheinland-Pfalz,Herbst
2021-10-15,Rheinland-Pfalz,Herbst
2021-10-16,Rheinland-Pfalz,Herbst
2021-10-17,Rheinland-Pfalz,Herbst
2021-10-18,Rheinland-Pfalz,Herbst
2021-10-19,Rheinland-Pfalz,Herbst
2021-10-20,Rheinland-Pfalz,Herbst
2021-10-21,Rheinland-Pfalz,Herbst
2021-10-22,Rheinland-Pfalz,Herbst
2021-12-23,Rheinland-Pfalz,Weihnachten
2021-12-24,Rheinland-Pfalz,Weihnachten
2021-12-25,Rheinland-Pfalz,Weihnachten
2021-12-26,Rheinland-Pfalz,Weihnachten
2021-12-27,Rheinland-Pfalz,Weihnachten
2021-12-28,Rheinland-Pfalz,Weihnachten
2021-12-29,Rheinland-Pfalz,Weihnachten
2021-12-30,Rheinland-Pfalz,Weihnachten
2021-12-31,Rheinland-Pfalz,Weihnachten
2022-02-21,Rheinland-Pfalz,Winter
2022-02-22,Rheinland-Pfalz,Winter
2022-02-23,Rheinland-Pfalz,Winter
2022-02-24,Rheinland-Pfalz,Winter
2022-02-25,Rheinland-Pfalz,Winter
2022-04-13,Rheinland-Pfalz,Ostern/Frühjahr
2022-04-14,Rheinland-Pfalz,Ostern/Frühjahr
2022-04-15,Rheinland-Pfalz,Ostern/Frühjahr
2022-04-16,Rheinland-Pfalz,Ostern/Frühjahr
2022-04-17,Rheinland-Pfalz,Ostern/Frühjahr
2022-04-18,Rheinland-Pfalz,Ostern/Frühjahr
2022-04-19,Rheinland-Pfalz,Ostern/Frühjahr
2022-04-20,Rheinland-Pfalz,Ostern/Frühjahr
2022-04-21,Rheinland-Pfalz,Ostern/Frühjahr
2022-04-22,Rheinland-Pfalz,Ostern/Frühjahr
2021-10-18,Saarland,Herbst
2021-10-19,Saarland,Herbst
2021-10-20,Saarland,Herbst
2021-10-21,Saarland,Herbst
2021-10-22,Saarland,Herbst
2021-10-23,Saarland,Herbst
2021-10-24,Saarland,Herbst
2021-10-25,Saarland,Herbst
2021-10-26,Saarland,Herbst
2021-10-27,Saarland,Herbst
2021-10-28,Saarland,Herbst
2021-10-29,Saarland,Herbst
2021-12-23,Saarland,Weihnachten
2021-12-24,Saarland,Weihnachten
2021-12-25,Saarland,Weihnachten
2021-12-26,Saarland,Weihnachten
2021-12-27,Saarland,Weihnachten
2021-12-28,Saarland,Weihnachten
2021-12-29,Saarland,Weihnachten
2021-12-30,Saarland,Weihnachten
2021-12-31,Saarland,Weihnachten
2022-01-01,Saarland,Weihnachten
2022-01-02,Saarland,Weihnachten
2022-01-03,Saarland,Weihnachten
2022-02-21,Saarland,Winter
2022-02-22,Saarland,Winter
2022-02-23,Saarland,Winter
2022-02-24,Saarland,Winter
2022-02-25,Saarland,Winter
2022-02-26,Saarland,Winter
2022-02-27,Saarland,Winter
2022-02-28,Saarland,Winter
2022-03-01,Saarland,Winter
2022-04-14,Saarland,Ostern/Frühjahr
2022-04-15,Saarland,Ostern/Frühjahr
2022-04-16,Saarland,Ostern/Frühjahr
2022-04-17,Saarland,Ostern/Frühjahr
2022-04-18,Saarland,Ostern/Frühjahr
2022-04-19,Saarland,Ostern/Frühjahr
2022-04-20,Saarland,Ostern/Frühjahr
2022-04-21,Saarland,Ostern/Frühjahr
2022-04-22,Saarland,Ostern/Frühjahr
2022-06-07,Saarland,Himmelfahrt/Pfingsten
2022-06-08,Saarland,Himmelfahrt/Pfingsten
2022-06-09,Saarland,Himmelfahrt/Pfingsten
2022-06-10,Saarland,Himmelfahrt/Pfingsten
2021-12-23,Sachsen,Weihnachten
2021-12-24,Sachsen,Weihnachten
2021-12-25,Sachsen,Weihnachten
2021-12-26,Sachsen,Weihnachten
2021-12-27,Sachsen,Weihnachten
2021-12-28,Sachsen,Weihnachten
2021-12-29,Sachsen,Weihnachten
2021-12-30,Sachsen,Weihnachten
2021-12-31,Sachsen,Weihnachten
2022-01-01,Sachsen,Weihnachten
2021-10-18,Sachsen,Herbst
2021-10-19,Sachsen,Herbst
2021-10-20,Sachsen,Herbst
2021-10-21,Sachsen,Herbst
2021-10-22,Sachsen,Herbst
2021-10-23,Sachsen,Herbst
2021-10-24,Sachsen,Herbst
2021-10-25,Sachsen,Herbst
2021-10-26,Sachsen,Herbst
2021-10-27,Sachsen,Herbst
2021-10-28,Sachsen,Herbst
2021-10-29,Sachsen,Herbst
2021-10-30,Sachsen,Herbst
2022-02-12,Sachsen,Winter
2022-02-13,Sachsen,Winter
2022-02-14,Sachsen,Winter
2022-02-15,Sachsen,Winter
2022-02-16,Sachsen,Winter
2022-02-17,Sachsen,Winter
2022-02-18,Sachsen,Winter
2022-02-19,Sachsen,Winter
2022-02-20,Sachsen,Winter
2022-02-21,Sachsen,Winter
2022-02-22,Sachsen,Winter
2022-02-23,Sachsen,Winter
2022-02-24,Sachsen,Winter
2022-02-25,Sachsen,Winter
2022-02-26,Sachsen,Winter
2022-04-15,Sachsen,Ostern/Frühjahr
2022-04-16,Sachsen,Ostern/Frühjahr
2022-04-17,Sachsen,Ostern/Frühjahr
2022-04-18,Sachsen,Ostern/Frühjahr
2022-04-19,Sachsen,Ostern/Frühjahr
2022-04-20,Sachsen,Ostern/Frühjahr
2022-04-21,Sachsen,Ostern/Frühjahr
2022-04-22,Sachsen,Ostern/Frühjahr
2022-04-23,Sachsen,Ostern/Frühjahr
2022-05-27,Sachsen,Himmelfahrt/Pfingsten
2021-10-25,Sachsen-Anhalt,Herbst
2021-10-26,Sachsen-Anhalt,Herbst
2021-10-27,Sachsen-Anhalt,Herbst
2021-10-28,Sachsen-Anhalt,Herbst
2021-10-29,Sachsen-Anhalt,Herbst
2021-10-30,Sachsen-Anhalt,Herbst
2021-12-22,Sachsen-Anhalt,Weihnachten
2021-12-23,Sachsen-Anhalt,Weihnachten
2021-12-24,Sachsen-Anhalt,Weihnachten
2021-12-25,Sachsen-Anhalt,Weihnachten
2021-12-26,Sachsen-Anhalt,Weihnachten
2021-12-27,Sachsen-Anhalt,Weihnachten
2021-12-28,Sachsen-Anhalt,Weihnachten
2021-12-29,Sachsen-Anhalt,Weihnachten
2021-12-30,Sachsen-Anhalt,Weihnachten
2021-12-31,Sachsen-Anhalt,Weihnachten
2022-01-01,Sachsen-Anhalt,Weihnachten
2022-01-02,Sachsen-Anhalt,Weihnachten
2022-01-03,Sachsen-Anhalt,Weihnachten
2022-01-04,Sachsen-Anhalt,Weihnachten
2022-01-05,Sachsen-Anhalt,Weihnachten
2022-01-06,Sachsen-Anhalt,Weihnachten
